"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"Cirbp" -0.532657652657753 9.04297810310333 -6.48374761856034 8.48951617741309e-10 3.47609303824306e-07 12.0010012419092
"Nxnl1" -0.548876890976033 8.98592482534026 -6.46452336000287 9.41112064285574e-10 3.74641027591016e-07 11.9033405703084
"Abca4" -0.705053852565089 9.50468471758981 -6.39239472172079 1.38320156747553e-09 5.35747612526805e-07 11.5384970323527
"A2m" 1.19465501994921 9.33909895149339 6.42810836307794 1.48941343879798e-09 5.57336368586081e-07 11.4804061778338
"Esrrb" -0.423287881260747 8.7426663731897 -6.37506468749563 1.51672028294307e-09 5.57336368586081e-07 11.451211324353
"Pgk1" -0.60212382956632 9.67011023784725 -6.3695605194969 1.56171901135944e-09 5.59524878794802e-07 11.4235191383624
"Nr2e3" -0.685902272024955 9.35822690332939 -6.30151712076433 2.23891334827151e-09 7.82582126684854e-07 11.0824067684928
"Gngt1" -1.37425429305836 12.3097526886528 -6.26378964446018 2.7311529917985e-09 9.31908417272958e-07 10.8942559732889
"Ebpl" -0.496549811957242 8.97926606589693 -6.22489766412305 3.34962289335682e-09 1.11635920196969e-06 10.7010395087537
"Gpi1" -0.547477595376822 9.60664403505896 -6.14668510231963 5.03813603673755e-09 1.64094380778377e-06 10.3147829335779
"Unc119" -1.01052469965955 11.3330666555229 -6.10833010434185 6.14765498871102e-09 1.9578231920715e-06 10.1265029305526
"Chil1" 1.17797231292252 9.49544310174049 6.12605243183782 7.01469110008244e-09 2.18538126424525e-06 10.013458274373
"Dbp" -0.414929601646464 8.86755747343395 -6.00742497901212 1.03404607403385e-08 3.1529604865913e-06 9.63480406012773
"Enpp2" -0.729497900972618 9.37175660606981 -5.95274619036609 1.36756196266256e-08 4.08302718477442e-06 9.37058947521623
"Drd4" -0.426506762830436 8.83206703741223 -5.94566802030998 1.41779350322929e-08 4.14661197852631e-06 9.33650270419536
"Pde6h" -0.571912952367861 9.47933202838327 -5.92760780788383 1.55429300991231e-08 4.45491462501066e-06 9.24964998954682
"Rabgef1" -0.430380545558334 8.85675648957504 -5.90523589769921 1.74132006105546e-08 4.89310937156584e-06 9.14230378516454
"Tma7" -1.02944642349277 11.5190165862151 -5.89305358308858 1.85225274525306e-08 5.10473732542722e-06 9.08396279461821
"Ldha" -0.710001986438516 10.6476946477266 -5.88657602677979 1.9140255334562e-08 5.17545281508693e-06 9.05297434665017
"Pfkl" -0.461331207536252 8.9797322081841 -5.83498073230853 2.48360183408029e-08 6.51936850587553e-06 8.80695359452917
"Ppa1" -0.360755145274974 8.7327440364367 -5.83351274364146 2.50202545407267e-08 6.51936850587553e-06 8.79997494966257
"Rd3l" -0.377274675082197 8.72090914427139 -5.81892544324123 2.69252161505489e-08 6.89045129738422e-06 8.73069247663483
"Guca1b" -0.919120923179895 10.4274870768727 -5.79442021870468 3.04495038765828e-08 7.65564631675979e-06 8.61456656181769
"Hist1h2bc" -0.570607040852968 9.52668764447774 -5.76504567332637 3.527187097189e-08 8.71519280858889e-06 8.47580030073202
"Sostdc1" -0.241454292247648 8.4266414713935 -5.72744739771447 4.25452765882498e-08 1.03341755726476e-05 8.29888037354698
"Pcp2" -0.462361278645596 8.86277510016459 -5.66672484280658 5.74955503887931e-08 1.37328122103632e-05 8.01481128514072
"Ckb" -0.557084166829804 10.5054946952177 -5.62350452349318 7.11502377335033e-08 1.67156402780137e-05 7.81388311707829
"Mif" -0.593620067738505 10.0046822209247 -5.61985458998956 7.24386933810372e-08 1.67438534652201e-05 7.79696326415512
"Kcnb1" -0.606255097530906 9.78001662783578 -5.59334602811079 8.25050103538141e-08 1.87679254504843e-05 7.67430594516032
"Vtn" -0.707299106663284 9.8734917674965 -5.55266645652277 1.00661329120336e-07 2.25402735566177e-05 7.48685907548252
"Stat1" 0.354518782876686 8.64100734919944 5.52441565830288 1.15507888068326e-07 2.52989900560921e-05 7.35724234956372
"Susd3" -0.433190370649403 8.91564586471491 -5.52154958549759 1.17128384296323e-07 2.52989900560921e-05 7.3441183506962
"Pde6b" -0.903167294623448 10.2919677701475 -5.51954087051299 1.18277324245215e-07 2.52989900560921e-05 7.3349231019959
"B230220B15Rik" -0.213150556273678 8.42080931461446 -5.46125430265664 1.56846329184063e-07 3.30553638755413e-05 7.0691270085896
"Mir124-2hg" -0.543961501769535 9.24669434155211 -5.4495304439492 1.65968563247376e-07 3.44709489840311e-05 7.01590386729043
"Cox4i2" -0.179150478830888 8.39506781955099 -5.4219215277752 1.89542173521306e-07 3.88046984104833e-05 6.89088571638978
"Cebpd" 0.402250140925468 8.70744032222924 5.4167688895085 1.94289479957105e-07 3.92163737642996e-05 6.86760334286648
"Mfge8" -0.449978576154073 9.15500650150922 -5.38757600669371 2.2345502021536e-07 4.44403033031872e-05 6.73599063502826
"Aldoc" -0.470905569921239 9.05923207588162 -5.38279547098691 2.28621027687464e-07 4.44403033031872e-05 6.71448626502288
"Rorb" -0.31305827708795 8.63994676701579 -5.38201688411378 2.29473340620742e-07 4.44403033031872e-05 6.71098521873012
"Tspan3" -0.540763844701567 9.48720288572347 -5.36733169936563 2.46141241788351e-07 4.70326684809181e-05 6.64501833328123
"Tulp1" -0.682464416781844 9.99956484465634 -5.36051401224736 2.54274753875544e-07 4.73711617306258e-05 6.6144364420049
"Prss56" 0.295770064178031 8.45176194149853 5.36030868924465 2.5452372153082e-07 4.73711617306258e-05 6.6135158606938
"Rtbdn" -0.5833010762537 9.47317451840004 -5.35093444865782 2.66147012015996e-07 4.88993952461698e-05 6.57151253402638
"Ndufb11" -0.538226123113735 9.61885374062158 -5.34190666093436 2.77828555346189e-07 5.03995066666612e-05 6.53111119040836
"Slc16a3" -0.205467079916914 8.41626539184079 -5.30103938252421 3.37259232073338e-07 6.04157756855375e-05 6.34883240325342
"Pdia5" -0.228492537532975 8.50991118254252 -5.28634795714301 3.61512159722466e-07 6.39608735923785e-05 6.28355045667038
"Pla2g5" -0.395430459404852 8.97260701596266 -5.24580329550348 4.37586218819364e-07 7.64761963646378e-05 6.10406656645633
"Ttyh1" -0.362803716237987 8.81750026390655 -5.2228647874973 4.8730204483094e-07 8.41388627044844e-05 6.00296484346047
"Itgb8" -0.49997900865872 8.95898360211916 -5.21678447863122 5.0137546497353e-07 8.55382355778055e-05 5.97621970502627
"Dapl1" -0.342625401115907 8.64060912803404 -5.20608560214915 5.2710439803648e-07 8.88698015089505e-05 5.92921407126322
"Pcare" 0.412087680741834 8.94708018957823 5.19377912894893 5.58288472799969e-07 9.30329314383296e-05 5.87523226609505
"Lcn2" 0.616728483172454 8.6982745457085 5.20400872037159 6.01106354487799e-07 9.90167260478695e-05 5.81567709894079
"Sp3os" -0.177608738636863 8.39890176185138 -5.14710069286941 6.93707684867313e-07 0.000112971873089017 5.67132720543873
"Hspa1b" 0.342298646077343 8.67293902648056 5.13187930923222 7.44402627296195e-07 0.000119865551143615 5.60512716102855
"Cds1" -0.4286537368144 9.0024510782452 -5.1228895643802 7.76014549409758e-07 0.00012356738341768 5.56609703112035
"Mt2" 0.589481148882447 9.89539149600108 5.11742067174929 7.95879464219466e-07 0.000125337896722299 5.54237773332513
"Rbp3" -0.779828550399207 11.245189100393 -5.1145785962722 8.06397008898496e-07 0.000125613864505699 5.53005863887087
"Gramd2" -0.221928888691476 8.47691350695043 -5.10653806150631 8.36888695620607e-07 0.000128961848354182 5.49523388298208
"Ttr" -1.00239568577605 12.7621097284981 -5.08473811524237 9.25300893383002e-07 0.000141069011734806 5.40101823369131
"Atp5mpl" -0.530890265580166 10.1114166570322 -5.05676466502398 1.05211468288765e-06 0.000158714268636452 5.28055806887587
"Rs1" -0.621177771195431 9.56595279831759 -5.04679887819363 1.10124617942578e-06 0.000164395406222405 5.2377619725579
"Glb1l2" -0.293193928767116 8.63016767227449 -5.02736076407976 1.2035622907146e-06 0.000177817022559082 5.15446916697792
"Grm6" -0.184424403377183 8.40429774904562 -5.01317218106604 1.28400904148941e-06 0.000187766669118211 5.09382163771087
"Ssu72" -0.49415430475091 9.30347778059438 -4.97368944001845 1.53629114828728e-06 0.000222389782283888 4.92573006847316
"Tpi1" -0.480628125029792 9.8097768217681 -4.96073700262649 1.62906430619213e-06 0.000233461205720394 4.87080362767944
"Slc6a6" -0.495671985158978 9.52087327324845 -4.94860639057017 1.72086047876088e-06 0.000243526981159974 4.81945960260498
"Slc24a1" -0.564358875424116 9.50112524468789 -4.94701253289643 1.73328812213505e-06 0.000243526981159974 4.81272045119644
"Guk1" -0.437713546128192 9.32579505859151 -4.93651163685885 1.81736699165711e-06 0.000252861032596486 4.76836130328156
"Higd1a" -0.392172107786611 9.0969988268753 -4.90972141005378 2.050166993019e-06 0.000281190067046363 4.65551210080567
"Ndufv3" -0.48530942082843 9.68515661305802 -4.90863247740133 2.06021610772927e-06 0.000281190067046363 4.6509349446098
"Uckl1os" -0.277071605945301 8.62466105504681 -4.90599832140432 2.08472286085501e-06 0.000281850597348238 4.63986585269468
"Stard10" -0.27822055167293 8.67314276660912 -4.89323738695052 2.20749629317888e-06 0.000295660087640621 4.58630610527975
"Guca1a" -0.7264890829463 10.450477645949 -4.87687718197231 2.37517385800665e-06 0.000315172375547161 4.5177938542931
"Hdc" -0.114408483696013 8.33958755783554 -4.86294882276436 2.52758805235095e-06 0.000332319856681114 4.45960243079163
"Eml3" -0.314716972827742 8.73264791020493 -4.8356574099841 2.85414339625381e-06 0.000371842991015576 4.34594758573584
"Nxnl2" -0.381001381217972 8.91117980229509 -4.78365728491662 3.59291177917171e-06 0.000463874042408196 4.13074266986104
"Ndufa1" -0.451689611225556 9.30561640829077 -4.77311293635226 3.7637943391739e-06 0.000481597648881261 4.08732125358874
"Fabp12" -0.400487352281059 8.97687015956751 -4.74038279802266 4.34574584842208e-06 0.000551140564192361 3.95300736131168
"Arl3" -0.411072649985236 9.29383834600888 -4.72997277022901 4.54841375672704e-06 0.000569146375289059 3.91043684905993
"Cpe" -0.56077583866475 10.2692427347579 -4.72903310526184 4.56715045413731e-06 0.000569146375289059 3.9065977499982
"Clstn1" -0.538997568661531 10.2314575514557 -4.70415908315081 5.09113792200683e-06 0.00062897497896793 3.80518611665826
"Cst3" -0.681048219068192 12.4964847838582 -4.69833406824128 5.22198615039051e-06 0.000638186267749747 3.78149711075235
"Fam3c" -0.351285908434961 8.82405604995768 -4.69689709666141 5.2547609793085e-06 0.000638186267749747 3.7756567615284
"Tmem72" -0.169841776168363 8.40787368252341 -4.66232649217688 6.10586842530332e-06 0.000734486438372728 3.63556666249633
"Xiap" -0.351006542478156 8.89580469179641 -4.66065629696505 6.15018998009402e-06 0.000734486438372728 3.62881885513504
"Atp5k" -0.53745309106854 9.87026067210962 -4.65122942399789 6.40622892765146e-06 0.000758741047621265 3.5907682354861
"Cox6c" -0.559572294320494 10.6038017159308 -4.63578278154252 6.8481478301563e-06 0.000802508355891687 3.52854882092893
"Optn" -0.224021657025278 8.53157506790863 -4.63444541995013 6.88776273635318e-06 0.000802508355891687 3.52316946910657
"Scg5" -0.364254527150016 8.96138925931492 -4.62995202052422 7.02249024215156e-06 0.000811607319840919 3.50510423796003
"Tnfaip3" -0.271387925442554 8.57855873345373 -4.61559458421528 7.47022487088032e-06 0.000856446340996687 3.4474731792968
"Rps8" -0.470271297134231 10.4530484611532 -4.59127357119027 8.29218221790746e-06 0.000943137010831998 3.35016677643834
"Dock7" -0.166465537789032 8.41839518120429 -4.54617578920322 1.00526587885032e-05 0.00113436734722865 3.17079938423435
"Ccdc12" -0.264183927713354 8.72156777516571 -4.51970646659105 1.12481488631439e-05 0.00125935329185716 3.0661707141314
"Apbb1" -0.330326290414433 8.85262148616217 -4.51107278433972 1.16668724616611e-05 0.00129610813370593 3.03214731921228
"Cd59a" -0.226361058306184 8.56727586441319 -4.50691972098588 1.18735968354477e-05 0.0013089270480677 3.01579930397812
"Klhl3" -0.157882223720756 8.40285461023604 -4.46877807900436 1.39444283968876e-05 0.00152547788821218 2.86621597644882
"Col8a2" -0.390478950528914 8.98941806329987 -4.44332558730413 1.5515097597522e-05 0.00167424014177926 2.76695706378559
"Mast2" -0.229568595172758 8.61435394559152 -4.44297432503705 1.5537920511942e-05 0.00167424014177926 2.76559036875354
"Myl6" -0.428122221886693 9.84311910456722 -4.43390536936382 1.61384653192904e-05 0.0017259727350056 2.73033449880774
"Faim" -0.331860075833563 8.90189411642152 -4.431561319797 1.62972796937499e-05 0.00173004677993429 2.72123123991947
"Gadd45b" 0.187330729789838 8.42958960554544 4.42676995472325 1.66265909770899e-05 0.00174067648712639 2.70263559327226
"Dscaml1" -0.218187012285343 8.51882034820524 -4.42657193437772 1.66403376412195e-05 0.00174067648712639 2.70186740581328
"Atrnl1" -0.216422043263683 8.49114938681643 -4.40402137354738 1.82793349191997e-05 0.00189826919367428 2.61456523566548
"Oaz1" -0.51768189981902 10.5453040872011 -4.38340577357116 1.9912527884743e-05 0.00205299595047663 2.53506531428029
"Laptm4b" -0.438872706917807 9.58031841139681 -4.33522785233393 2.42935047518505e-05 0.00248678726141979 2.35044134657815
"Ndrg3" -0.438157631104563 9.3557714025526 -4.33227177376796 2.45904649577844e-05 0.00249933300219864 2.33916657395022
"Slc25a33" -0.335066858466984 8.8441077843003 -4.32995594615199 2.48255366245545e-05 0.00250545609413022 2.33033809738286
"Bsg" -0.471911520030683 10.8483937467139 -4.32163632687961 2.56879422837756e-05 0.00257436294313838 2.29865306615937
"Trpm3" -0.388830019644018 9.06273244887681 -4.30219438900759 2.78167321213729e-05 0.00276834436132913 2.22480023530231
"Abhd8" -0.295826506350006 8.88930747158739 -4.29893431258798 2.81898626155333e-05 0.00278613049064281 2.21244265615699
"Rpa1" -0.209009486725334 8.54165677774507 -4.28925547021097 2.93261311673332e-05 0.00287858072437707 2.17579874274405
"Igfbp2" -0.206606765370243 8.50742379962827 -4.27924923680108 3.05469278012718e-05 0.00297801375727909 2.1379854174161
"Xpo1" -0.201430502068827 8.54770681020347 -4.27718341248578 3.08049607645687e-05 0.00298287765349347 2.13018759773767
"Ap2a2" -0.36801104952863 9.15019961922489 -4.27488450509025 3.10945623494536e-05 0.00299071257067128 2.12151354119042
"Ctsf" -0.270982138737781 8.76528358877082 -4.26816917178117 3.19555334606227e-05 0.00305303166682789 2.096197361617
"Timp3" -0.485775702783747 10.0374497848025 -4.26528445655687 3.23323536831889e-05 0.00306857589823695 2.08533213644806
"Edn2" 0.203537828993905 8.4508610497853 4.25002902351245 3.43969587819813e-05 0.00322595656710685 2.02797170462058
"Maged2" -0.176879100906339 8.47327313077626 -4.24904020330503 3.45350507542072e-05 0.00322595656710685 2.0242594843131
"Arl6" 0.402677810231768 9.03219312185412 4.24810658475294 3.46659208243985e-05 0.00322595656710685 2.02075514393688
"Pfdn5" -0.404103117971687 9.55607491697092 -4.23345367935289 3.6783167666381e-05 0.00340090048920585 1.96583721777517
"Smdt1" -0.381883687932714 9.32515493325716 -4.22550912567241 3.79822997943018e-05 0.00348925857918038 1.93612603691112
"Aco1" -0.190044008142448 8.49183678514034 -4.21914592163778 3.89696452812524e-05 0.00355715914984476 1.91236150742661
"Cox5b" -0.420356392221235 9.81754553466276 -4.19494928664621 4.29531498165719e-05 0.00389595943051451 1.82226083953304
"Acta2" -0.347683677857247 8.63196396083197 -4.19068916624421 4.36936712655145e-05 0.00393820127613892 1.80644117442064
"Bzw2" -0.234789729009926 8.6256911545494 -4.18568101898167 4.45798382851547e-05 0.00399296039040345 1.7878605159471
"Ide" -0.20535885369077 8.54010325666995 -4.17413558395629 4.66887024544388e-05 0.00415587450232648 1.74509500410323
"Car2" -0.360849672745154 9.08160610888794 -4.16831374865857 4.77879581223832e-05 0.00422746436945601 1.72356687899669
"Rdh12" -0.369010083181394 9.11796588753406 -4.16262670932149 4.88856248182137e-05 0.00429803613048969 1.70256090347995
"Uqcrh" -0.433068755554366 9.70239716293506 -4.16018563573582 4.93641378129058e-05 0.00431364304266313 1.69355160235334
"A930006I01Rik" -0.218712005650119 8.57432451470135 -4.15166041255229 5.10706668321302e-05 0.00442865138063228 1.6621213522344
"Pcbp4" -0.432785078209372 9.73902439352579 -4.15054381383335 5.12983133895023e-05 0.00442865138063228 1.65800865307816
"Hist3h2ba" -0.186042995642751 8.46805023974402 -4.14286337985406 5.28906415723201e-05 0.00453877715193365 1.62974431720963
"Pdzph1" -0.280078772780715 8.69960508960333 -4.14032156800197 5.34279396965208e-05 0.00455759407018357 1.62039977686684
"D1Ertd622e" -0.208934493579921 8.54051071461055 -4.12779141491916 5.61537222565594e-05 0.00476176919324706 1.5744034760254
"Cnga1" -0.474858921667257 9.38992376023622 -4.12579958870901 5.65990740328435e-05 0.00477130194096871 1.56710231064873
"Mgarp" -0.43305744646947 10.0812140417594 -4.12006312830974 5.79006148715932e-05 0.00485247784634387 1.54609110241733
"Actg1" -0.458568335967016 10.2625186148057 -4.11716445872727 5.85691147273931e-05 0.00485987508830633 1.53548313013835
"Fam169a" -0.353107635950662 9.16805627598165 -4.11674218991036 5.86671125725347e-05 0.00485987508830633 1.53393830638795
"Pou6f1" -0.148650682460668 8.42402658760053 -4.1118459916614 5.98148897784852e-05 0.00492647807710041 1.51603560618461
"Sem1" -0.342230471669971 9.05935442315345 -4.10841776393619 6.06312711190805e-05 0.0049651814080431 1.50351088049571
"Pitpnm3" -0.295373045935526 8.69746022778154 -4.10340022144879 6.18453285165704e-05 0.00503582615324415 1.48519520940448
"Agtpbp1" 0.343001529973548 8.788739818057 4.10131634391121 6.23563397910299e-05 0.00504874974884321 1.47759378154278
"Kcnj13" -0.275553450322646 8.66761339700063 -4.09674370823155 6.34918107113821e-05 0.00511180415339784 1.4609251563243
"Traf3ip3" -0.189637325045907 8.48531077713568 -4.09076332197031 6.50066633924901e-05 0.00519770418144421 1.43914794314514
"Sdhaf4" -0.233543141129169 8.65821687072803 -4.08936091449303 6.53668585684745e-05 0.00519770418144421 1.43404495070342
"Rpl30" -0.409671590726772 10.1414530437922 -4.0882760115105 6.56468115861699e-05 0.00519770418144421 1.43009826168453
"Pfkp" -0.293214386156067 8.95044303149162 -4.08465970704149 6.6588265410241e-05 0.00524327709667123 1.41694899892406
"Sept4" -0.231729850884522 8.61722841271999 -4.07348477896049 6.95796048114065e-05 0.00544888151121457 1.37637636488808
"B4gat1" -0.174025256470217 8.4901209148584 -4.05902467241332 7.36409601078087e-05 0.00573559021361417 1.3240123233746
"Hsbp1l1" -0.195040997013287 8.52133805400526 -4.03885129621291 7.96862683695678e-05 0.00617288601083392 1.2512159044209
"Crb1" -0.248864978293014 8.7543810146649 -4.0330982917788 8.14951540584555e-05 0.00627907017640713 1.2305109190666
"Sf3b5" -0.269055321416245 8.72177590096019 -4.01615134920043 8.70539141832652e-05 0.00667149542331751 1.1696611235023
"Trappc2l" -0.20631931361708 8.58796004328002 -4.01294629652056 8.81450423560296e-05 0.00671918405321415 1.15817691486996
"Ccdc107" -0.283523737672902 8.81994350887518 -4.00425489023318 9.11698985071575e-05 0.00691299373283637 1.12707250506474
"Ndufs2" -0.392464770872155 9.49673573459123 -4.00249793628984 9.1793265296968e-05 0.00692362781563605 1.12079159656074
"Car14" -0.360620966850957 9.16081528652437 -3.99964479363064 9.28142164504498e-05 0.00696398186361988 1.11059681345059
"Dut" -0.230150843058183 8.61257553761302 -3.99708862472866 9.37380767807659e-05 0.00699666863721435 1.10146829557289
"Rdh10" -0.428218193412345 9.22428000550982 -3.99076247514884 9.60623010689551e-05 0.00713299915346733 1.07889736985506
"Ndufa5" -0.371636155164387 9.42755059220064 -3.98342267613566 9.88277036757086e-05 0.00723837461125633 1.0527470962527
"Rlbp1" -0.497095949989304 10.0006900797583 -3.98327747448349 9.88831680984555e-05 0.00723837461125633 1.05223017469963
"Mef2c" -0.212215465762513 8.55197724891668 -3.98298054999287 9.89966801902338e-05 0.00723837461125633 1.05117316477795
"Junb" 0.205612793833432 8.48478474708845 3.97917481403985 0.000100462613898042 0.00727393418308049 1.0376310755906
"Cacna2d4" -0.293191761112373 8.80910006093279 -3.97908321942727 0.000100498148646287 0.00727393418308049 1.03730528381068
"Stat3" 0.246653517689612 8.65413730285174 3.97602021019015 0.000101693377171826 0.00730106944234563 1.02641409531284
"Tmem134" -0.197854413313229 8.53229331591612 -3.97551458742561 0.000101891974633251 0.00730106944234563 1.0246169157084
"Smim40" -0.490488372821401 9.68613978743374 -3.964699683911 0.000106229272889178 0.00757398860584481 0.986222104283614
"Uqcrq" -0.44726551216612 10.2407559812462 -3.96094038918129 0.000107777660182865 0.00764634479247841 0.97289634606622
"Rncr4" -0.184182676562718 8.47121555135528 -3.95663594215472 0.000109576954341647 0.00772670309591527 0.957651094338902
"Mrpl54" -0.257214857436877 8.83763870414428 -3.95523646409012 0.000110168078032836 0.00772670309591527 0.952697476548574
"Plch2" -0.31675312679453 8.90491002916581 -3.95438828067011 0.000110527816248875 0.00772670309591527 0.949695942175713
"Tm2d2" -0.226576189378633 8.65545795190747 -3.95006889975859 0.000112377187931005 0.00781785184582155 0.934418930541578
"Inpp5k" -0.401626438136833 9.18937942726889 -3.94014634899087 0.000116737696904121 0.00808197069726068 0.899377087246567
"Pex5l" -0.306943134563165 8.83416857539713 -3.93570572125892 0.000118740841186557 0.00816771245598439 0.883718680287625
"Map7" -0.252798231108359 8.71631668526686 -3.93488190783095 0.000119116035398837 0.00816771245598439 0.880815395721934
"Acyp1" -0.2017189181734 8.57448054939096 -3.92585057419648 0.000123303832496588 0.00841460582623145 0.849020452090137
"Cp" 0.207026414869637 8.50107807850837 3.92102939493308 0.000125596321494477 0.00853043072671728 0.83207241975034
"Clcn4" -0.22871371600244 8.63234749105785 -3.91800793422446 0.000127053626772721 0.00858870530792387 0.821459867808294
"C1d" -0.177224134512052 8.50981183398722 -3.91153429177197 0.000130230268013014 0.00873565855774291 0.798744945228314
"Spc25" -0.135910472903084 8.38929210081735 -3.91109880734788 0.000130446649316655 0.00873565855774291 0.797218032022365
"Bst2" 0.289519653839986 8.67474425187304 3.87834036969254 0.000147739749322193 0.0098174915988775 0.68276758541231
"Gas7" -0.204231929996163 8.57691903052361 -3.8779267756744 0.000147971403625535 0.0098174915988775 0.681327745133417
"Atp5md" -0.419409116482631 9.91617992012521 -3.87604524804339 0.000149029608451249 0.00982111634755262 0.674779231117665
"Crx" -0.438276456897305 9.66359209867592 -3.87539559956444 0.00014939664808921 0.00982111634755262 0.672518798669358
"C1qtnf4" -0.211990950054432 8.57463337627768 -3.87259525109101 0.000150988639735546 0.00988044838379048 0.662778711950824
"Cops9" -0.368412449853829 9.61737275374069 -3.86985947735925 0.000152559463015435 0.00993786211124634 0.653268938184137
"Hgsnat" -0.151689075424161 8.46056146901287 -3.86043591643845 0.000158089854335727 0.0102515190157706 0.62055510350813
"Atp5c1" -0.376199437249878 9.34653955742962 -3.85745712620289 0.000159877228909336 0.0103207232770257 0.610228200471944
"Flnc" -0.173215307579314 8.43309078559749 -3.85031750662134 0.000164239623650572 0.0105547894463513 0.585503788357277
"Samd11" -0.381155294352155 9.28567216971966 -3.84716904936 0.000166199040218601 0.0106129569576945 0.574612968747126
"Nudt2" -0.133423374577363 8.40871680949801 -3.84648788064727 0.000166625868081868 0.0106129569576945 0.572257726831909
"Hist1h4i" -0.162324036112315 8.47790258498658 -3.84519825067408 0.000167436814143685 0.0106174202809431 0.567799601522612
"Smarca4" -0.265183855532731 8.82841694980398 -3.8400406778168 0.000170717583096643 0.0107589720375206 0.549982960193761
