"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"C1qc" 0.656156214790666 7.51844068044135 8.30161948301885 9.35455963179988e-14 5.58584142013850e-11 20.8097105214536
"Arl6" 1.04304454268125 8.9285581364962 8.2853536580019 1.02423586080007e-13 5.68349723040109e-11 20.7223565122309
"Faim" -1.0150233757557 8.71594039157225 -8.28415016248071 1.03112782074125e-13 5.68349723040109e-11 20.7158953394112
"Ctss" 0.573333069269722 7.51140647064391 8.20321312466445 1.6176711811092e-13 8.58623914684294e-11 20.2820388333875
"Nrl" -1.11163540092574 10.8219933315787 -8.04760052713668 3.83027625544779e-13 1.96041746488651e-10 19.4517206442533
"Clu" 1.17123716343223 9.92040446279069 8.00764401030414 4.77504608840449e-13 2.35969605148016e-10 19.2393668452924
"Pdc" -1.16951985634916 11.8774312196706 -7.76786708803215 1.77899863599239e-12 8.49827648413564e-10 17.9727644940505
"Cd47" 0.666375384516761 7.93295347275282 7.72638787387198 2.23036279334594e-12 1.01698147801709e-09 17.7550566922006
"Tnfaip3" -0.745120535587204 8.29213324968633 -7.72308513846814 2.27083994812273e-12 1.01698147801709e-09 17.7377404203179
"Esrrb" -0.839294574000641 8.62561452367621 -7.70069766811648 2.56508443718399e-12 1.09538717364346e-09 17.6204351443517
"Reep6" -1.23307987527926 10.6152227634359 -7.69829808005858 2.59878333011497e-12 1.09538717364346e-09 17.6078693646322
"Rgs9bp" -0.90073065017735 9.55382088575272 -7.67930967289056 2.88139510373232e-12 1.1798078066168e-09 17.5084855332242
"Lin7b" 0.399516924844693 7.41684962523491 7.5524419907252 5.72931450403641e-12 2.28074461548183e-09 16.8468677905483
"C1qb" 0.673896359582048 7.5617513637508 7.45703076152392 9.57989517628017e-12 3.71052642625057e-09 16.3521295873018
"Ifitm3" 0.558747292488159 7.60190089131693 7.43841555618138 1.05874873224946e-11 3.97232832360822e-09 16.2558959096408
"Cd63" 0.762397809213815 8.1740305530585 7.43453856512795 1.08101880274036e-11 3.97232832360822e-09 16.2358654892986
"Sgk1" -0.782089400511703 9.30123289348389 -7.39597202835514 1.32942172266001e-11 4.76298567686014e-09 16.0368423436282
"Irf9" 0.455914946178737 7.48115629987941 7.38828515270134 1.38530477084273e-11 4.84214699291396e-09 15.9972244501551
"Pdzph1" -0.722092258584745 8.20247002733741 -7.36775499780679 1.54621690664033e-11 5.23025638402882e-09 15.8914954123653
"Ctsz" 0.65028319723105 7.87313512855438 7.36498100146523 1.56933238792296e-11 5.23025638402882e-09 15.8772187620283
"Atf3" 0.352823564877737 7.37726485599442 7.34742442667902 1.72377262086235e-11 5.61440577944961e-09 15.7869134725218
"Serpina3n" 0.382093321906435 7.33831242786065 7.28290930221221 2.43190422540596e-11 7.74480432317619e-09 15.45583874215
"Pcolce" 0.582776207850689 7.62855072463851 7.2475726492955 2.93486778257931e-11 9.14338917220524e-09 15.2750206169249
"Lrrc2" 0.507079376817742 7.5472419947186 7.22020703869299 3.39393417425071e-11 1.03486107768483e-08 15.135247273114
"Pcmtd2" -0.849601589597303 9.47610735368856 -7.20048401221686 3.76817630009025e-11 1.1250361365957e-08 15.0346497679994
"A2m" 0.513927952121564 7.50263611887038 7.14029187394521 5.18147824217438e-11 1.50170047259683e-08 14.7283752488764
"Glo1" 0.852116095858418 9.18514044077237 7.13818924847101 5.2393429369787e-11 1.50170047259683e-08 14.7176967340497
"Plekhf2" -0.654196570152069 7.9816556378548 -7.09888644819514 6.44648180340061e-11 1.81146138675557e-08 14.5183456070741
"Slc6a6" -0.839815008167437 9.77349298252017 -7.07149247428244 7.44664591212788e-11 2.05226697243663e-08 14.3796860664456
"Nme2" 0.679130008832095 7.90944336203335 6.99265933376276 1.12626482515387e-10 3.04537758665662e-08 13.9819988597933
"Pde6b" -0.823885478529726 11.0084699481372 -6.92430091435895 1.60968110552836e-10 4.27191480061609e-08 13.6387960796979
"Stat1" 0.556113930466656 7.67742403994102 6.88696630156098 1.95508894888059e-10 5.09425085934686e-08 13.4520101096727
"Rom1" -1.06247947800956 12.0453741139564 -6.85164817989143 2.34880468442225e-10 5.9504376493508e-08 13.2757469007227
"Aqp1" -0.678352321256896 8.08506147311226 -6.85018355511175 2.36672211299278e-10 5.9504376493508e-08 13.2684465436007
"Pitpnm3" -0.789479872695835 8.4706793830195 -6.80916832102123 2.92712931292206e-10 7.23253279025623e-08 13.0643076390086
"Ifi27l2a" 0.458928279551917 7.43498036630776 6.79947885993567 3.07757906349344e-10 7.47538738286855e-08 13.0161667393555
"Gpnmb" 0.611014361721599 7.5414431636241 6.73402476730602 4.31402254450793e-10 1.02530927049998e-07 12.6918275023276
"Ly6e" 0.553994601994059 7.69378953864838 6.73177682268231 4.36423595705105e-10 1.02530927049998e-07 12.6807153221057
"Kcnj14" -0.759932657881449 9.53224578131365 -6.72087637136665 4.6160217025077e-10 1.06697108094577e-07 12.6268570484884
"Uckl1os" -0.650638553050996 7.96942369826002 -6.70727858814663 4.95028071796806e-10 1.12607099951112e-07 12.5597309470195
"Socs3" 0.231467101932131 7.27906227129946 6.65560195640202 6.45292972993652e-10 1.44495212437063e-07 12.3052338851068
"Grk1" -0.73368783522482 9.86670238821596 -6.62487377037713 7.55122636070645e-10 1.65978184563965e-07 12.1543640165503
"Cd52" 0.329771624109749 7.35395248958585 6.62185856572973 7.66844987780825e-10 1.65978184563965e-07 12.1395785626487
"Fam3c" -0.804126299302038 8.61113494506973 -6.61954076417005 7.75977835865302e-10 1.65978184563965e-07 12.1282151921203
"D1Ertd622e" -0.637478495065311 8.20667087491614 -6.56290236614768 1.03568993399842e-09 2.18271653590168e-07 11.8511555084921
"Uhmk1" -0.653204169985355 8.37206491792685 -6.54149782751139 1.15472810347041e-09 2.39832006533832e-07 11.746762311386
"Eno1" -0.885014058551594 10.1195425079611 -6.51651517793491 1.31079548423444e-09 2.68357286922339e-07 11.6251368443502
"Kremen1" 0.482740788674474 7.56097135978384 6.50051817319974 1.42146116793753e-09 2.86914929545249e-07 11.5473815758874
"Ifit3" 0.410172228689501 7.41540024794131 6.49236980162626 1.48131964999938e-09 2.94844332001959e-07 11.5078130379902
"Fcer1g" 0.433854265430337 7.44375703300861 6.47424681873253 1.62350009092927e-09 3.18717531549417e-07 11.4198989936289
"Junb" 0.40434341813798 7.46251570663075 6.44781668543756 1.85525703958123e-09 3.59293089651874e-07 11.2919141169158
"Nt5e" -0.59593163574391 8.0890796169053 -6.43249052938565 2.00426868855699e-09 3.8297566100947e-07 11.2178230248453
"Uckl1" -0.614347179015068 8.55565463990857 -6.38534030384972 2.54057013002379e-09 4.74188032685435e-07 10.9904612095763
"C4b" 0.426117342456228 7.38761677051842 6.38477441339352 2.54779697974869e-09 4.74188032685435e-07 10.9877377581109
"Grn" 0.577123253326062 7.6696713922856 6.37956072107735 2.61533925609045e-09 4.80518293320925e-07 10.9626518693699
"Myo5b" 0.327712312069334 7.34920724244655 6.37101511648591 2.72987782827027e-09 4.95213660214447e-07 10.9215576425143
"Oasl2" 0.356485689469259 7.37338543539576 6.34878058693348 3.05154305655769e-09 5.46645794294102e-07 10.81477195773
"Atp1a1" 0.645520023641445 8.52523094827493 6.31111795223171 3.68358732364256e-09 6.51722097964463e-07 10.6343412054665
"Pgam1" -0.75166471381592 10.2697545095553 -6.27120571488843 4.49406411849883e-09 7.85419913197644e-07 10.4437588706292
"Kcnv2" -0.66821708043333 8.85494208156234 -6.26652991850318 4.59980495244093e-09 7.94214515342541e-07 10.421474239944
"Rdh12" -0.848572925410525 9.14000129067827 -6.25912913353749 4.77219317999912e-09 8.14170243601992e-07 10.3862207328257
"Hk1" 0.71589958350056 9.48648347104457 6.25339114525047 4.91020919670658e-09 8.2786127056473e-07 10.3589033855344
"Pkm" -0.734272690575017 11.5309797805316 -6.2107083182476 6.06769812568546e-09 1.01111839347905e-06 10.1561255002109
"Nxnl1" -0.76945291701355 8.83506682438806 -6.20257563862751 6.31687857523637e-09 1.04054237772083e-06 10.1175743528407
"Gm47283" -0.912892541212056 9.20738866203249 -6.18494438240706 6.89215360839462e-09 1.11503850758021e-06 10.0340920815204
"Stk35" -0.672744216293056 8.90436368662126 -6.18398951175113 6.92473848123915e-09 1.11503850758021e-06 10.0295745737704
"Fam57b" -0.739740203808657 10.553422937159 -6.17157994404791 7.3622425854112e-09 1.17231442768364e-06 9.97089950122236
"Osbp2" -0.623685959344626 9.50114346908451 -6.14917589471264 8.22196907232653e-09 1.2948246019287e-06 9.86513252954686
"Mir124-2hg" -0.709915617594611 9.96119172546013 -6.13490215583268 8.82039540658035e-09 1.37396833230112e-06 9.79785850810609
"Ftl1" 0.787368816257928 9.60005946060324 6.11956805855022 9.51099595377187e-09 1.46561379584414e-06 9.7256833262232
"Glb1l2" -0.584880583155769 8.17953872667135 -6.09004281851458 1.09936428248827e-08 1.67606271620632e-06 9.586995595299
"Pde6h" -0.882344911771763 9.35398723970447 -6.0850536708529 1.12656788515893e-08 1.69945730128554e-06 9.56359722531362
"Ptgds" 1.29115694211058 10.9820834718867 6.0762551911283 1.17616267409971e-08 1.75579034192947e-06 9.5223597853574
"2900057B20Rik" 0.155796070978051 7.24743848100027 6.03658611161948 1.42773426170963e-08 2.10936697985162e-06 9.33685178913855
"Abcg1" -0.502944498545933 7.9157782015306 -6.02838425394409 1.48599018510159e-08 2.17303319823376e-06 9.29858218316704
"Cryge" 0.433793791443139 7.52300842241054 6.01619211906007 1.57692627973862e-08 2.28272025403375e-06 9.24174849033149
"Ifi27" 0.341514939928435 7.42016393339482 5.96240589380085 2.04775483553451e-08 2.9346374548045e-06 8.99180570664604
"Guca1b" -0.834139585261168 10.9619570533474 -5.95560904069417 2.11630277188883e-08 3.00284505187513e-06 8.96031229286487
"A930001M01Rik" 0.501614309384318 7.77276353020366 5.93636075129069 2.322879488281e-08 3.2636456810348e-06 8.87123679348596
"Lyz2" 0.417825819449652 7.42861623853394 5.92971896692857 2.3986539102247e-08 3.33738924149807e-06 8.8405390723591
"Apoe" 0.954745266090537 9.89875112280394 5.92693561967314 2.43112483459503e-08 3.35004326967129e-06 8.82768058862809
"Hist1h1c" -0.523084316514073 8.22170554090561 -5.88147955636594 3.02668990442729e-08 4.1309993352712e-06 8.61817808401057
"Mef2c" -0.463303943676585 7.80609745019495 -5.8701427280821 3.19623971789577e-08 4.32125579218531e-06 8.56607388857648
"Gbp3" 0.210400911080913 7.26791096128547 5.8459019380871 3.5906326116377e-08 4.8090986876056e-06 8.45486008091353
"Stat3" 0.521503482401066 7.72167351255504 5.8353825650802 3.77627702672954e-08 5.01090982130195e-06 8.4066824001561
"Rnf144b" 0.406998705220864 7.55512959658823 5.83309908588882 3.81780170170027e-08 5.01953359514372e-06 8.39623102508551
"Gnb1" -0.85660522988783 12.5786848246762 -5.82224465574825 4.02138928724419e-08 5.23913907959059e-06 8.3465837246093
"Grtp1" -0.58189649760794 8.49983059115495 -5.81103588867363 4.24278707367834e-08 5.47778212188147e-06 8.29537290432063
"Agpat3" -0.684908330812974 10.5974720473462 -5.80687837674327 4.32790873436749e-08 5.53779107787683e-06 8.27639279539759
"Pde6g" -0.979559668078916 12.6823110870554 -5.7323152956722 6.17187929847431e-08 7.82736302888809e-06 7.9373644303337
"Rfx2" 0.288377467260483 7.36335444793527 5.72411986497023 6.41640639717127e-08 8.06609825244399e-06 7.90026055014277
"Antxr2" 0.255227537423846 7.31995558060194 5.66146893605231 8.62668433365288e-08 1.07503489726591e-05 7.61767355292736
"Sec22c" 0.464914632384089 7.73146301155943 5.65657384093632 8.8278423935129e-08 1.09061904604684e-05 7.59567355070282
"Hnrnpu" -0.562176279897504 9.43940211241281 -5.61056747073315 1.09572149436357e-07 1.34211835348071e-05 7.38947460132228
"Usp33" -0.562014323744847 8.34739813971785 -5.58012622395993 1.2634443923836e-07 1.53444250739401e-05 7.25360559464597
"Klhl29" 0.356684742075393 7.47506010880429 5.57295583788202 1.30646651411956e-07 1.57335895914684e-05 7.22166811347617
"Aldoa" -0.58853893037703 11.519205995421 -5.5655921637833 1.35213893806566e-07 1.61479192678492e-05 7.18889609844677
"Slc6a2" 0.18922014481634 7.25408379309727 5.55872986660276 1.39610511852428e-07 1.65351921103896e-05 7.15837957210257
"Cp" 0.412088942938358 7.51574357211279 5.55304906307915 1.43355663867003e-07 1.68395903186722e-05 7.13313475770917
"Lmo1" 0.450264251611992 7.78568514500196 5.53702915457506 1.54454094221569e-07 1.79957855633276e-05 7.06203040371957
"Fam161a" -0.525531370527164 8.31608634972158 -5.51086050811652 1.74415111524021e-07 2.01576045423448e-05 6.94615575740448
"Arr3" -0.638164552498172 8.19873156491295 -5.50887217770307 1.76030885475582e-07 2.01815889580045e-05 6.93736542960017
"Slc25a37" 0.356570327238558 7.55237230781679 5.49341387295237 1.89101726747562e-07 2.15080702065024e-05 6.86909253066792
"Sag" 0.742147217330905 12.8341222310958 5.48093699907583 2.00339101689274e-07 2.2606769026055e-05 6.81407499819155
"Slc1a1" 0.389040200478358 7.57260964806345 5.4518460110139 2.29134638179958e-07 2.56541289043514e-05 6.68610196433722
"Rs1" -0.785361078589664 10.0519372788744 -5.44534089851289 2.36106668887264e-07 2.62298036575456e-05 6.6575442961583
"Dcps" 0.465668093968823 7.70423792032433 5.44244869408075 2.3927261306523e-07 2.63770447525986e-05 6.64485433281048
"Map3k1" 0.394595343196604 7.66315770509941 5.44013684148382 2.41833060792832e-07 2.64557984291762e-05 6.63471381008603
"Mast2" -0.5126580553288 8.05475616125665 -5.42113525085296 2.63916760938518e-07 2.8520643299726e-05 6.55147009757303
"Arl4d" -0.565722922405208 8.35482996717921 -5.42049996837035 2.64688127755465e-07 2.8520643299726e-05 6.54869018881419
"H2-Q7" 0.191913023062641 7.2677571308441 5.40763039279081 2.80797078111109e-07 2.9819164811418e-05 6.49241923408972
"Hexb" 0.442160797609374 7.56938517828682 5.40755000180863 2.80900652399793e-07 2.9819164811418e-05 6.49206799949056
"Crym" 0.486599639262724 7.68848617313377 5.38968560411653 3.04866323736132e-07 3.21252888636949e-05 6.4140994684153
"Myo10" 0.423720926921427 7.71457411684693 5.36269584553052 3.44903532043693e-07 3.59151892795863e-05 6.29661609305929
"Cryzl2" 0.202782248059603 7.29211169861209 5.36209906899386 3.45844401687455e-07 3.59151892795863e-05 6.29402265693185
"E2f6" 0.307721645428547 7.41526775253668 5.34755258483123 3.69568600394436e-07 3.81027885773573e-05 6.23086466574109
"Gm16174" 0.153794694429346 7.24257809126218 5.30791600759279 4.42561296448874e-07 4.53024709957773e-05 6.0593310805602
"Slc26a7" 0.27874955988118 7.34371301192588 5.30250911317642 4.53549499286554e-07 4.60979991083377e-05 6.03599577102504
"Osmr" 0.229209723054874 7.30489341765667 5.2870667552509 4.86417952908533e-07 4.90905329798041e-05 5.96943383307
"Pdpn" 0.436021383211849 7.61889070604575 5.26289452310332 5.42582002165159e-07 5.43758228883139e-05 5.86549638798221
"Tmem136" -0.566974145968738 8.34453781492692 -5.25202107634905 5.69862471483706e-07 5.67131880474513e-05 5.8188431835507
"Trem2" 0.272433157474637 7.30080991343822 5.24450498843462 5.89496328997606e-07 5.8262564764584e-05 5.78663176603593
"Acadvl" -0.481533995943888 8.08118240444786 -5.22810383561412 6.34656453660071e-07 6.22963125849485e-05 5.71644676417685
"Pdia5" -0.469227326720233 7.90310599674795 -5.22022117671272 6.57543660906826e-07 6.41037973092226e-05 5.68276598990184
"Fgf2os" 0.189905952510959 7.2647539132332 5.16426640304831 8.44767491161407e-07 8.17997494313117e-05 5.44464694488545
"Prph2" -0.752851102730898 12.185861727989 -5.14933644446622 9.02922558032616e-07 8.68441824105061e-05 5.38139855021619
"Optn" -0.466503558396407 7.93266392990549 -5.13591287909674 9.58524060569707e-07 9.15773887468298e-05 5.32463563055425
"E130310I04Rik" -0.371790374509777 7.66439557957538 -5.11900354846856 1.03332257684603e-06 9.8069840058149e-05 5.25327327177822
"Pfkp" -0.628898212404143 8.94215346603553 -5.1124349494754 1.06388517624493e-06 0.000100245784618374 5.22559420444351
"Samd11" -0.634000060064295 9.49214009448967 -5.11004591294173 1.0752176455661e-06 0.000100245784618374 5.21553306062713
"Glb1l3" -0.228849845722804 7.34715022308941 -5.10962325568479 1.07723472411064e-06 0.000100245784618374 5.21375341702452
"Mpeg1" 0.265737831421135 7.30593675483923 5.10075100179369 1.12043631977295e-06 0.000103593373539782 5.17641857364737
"Shisa5" 0.265972480671981 7.37023864065856 5.0979587929475 1.13437777457991e-06 0.000104210050560927 5.164677818899
"Gm48552" -0.48130867029887 7.7547419805806 -5.07948969256115 1.23093663803732e-06 0.000112360209934477 5.08712703351478
"Pld4" 0.147451417505438 7.25457614632832 5.06242802371963 1.32721028664164e-06 0.000120381333024438 5.01565409822862
"Cd53" 0.145023405600472 7.24644632426013 5.05111454829379 1.39504488369527e-06 0.000125738290743628 4.96835022858736
"Nupr1" 0.392035370515232 7.51057644895357 5.04106969560726 1.45808905353801e-06 0.000130599213914083 4.92641060200989
"Itgb2" 0.12108655801446 7.23606248141735 5.03534699443404 1.49523572110076e-06 0.000133094553534751 4.9025422128754
"R3hcc1l" 0.322624779754464 7.54375780552226 5.01517586753751 1.63364817799514e-06 0.000144517358264496 4.81855843242529
"Cacna1f" -0.574470976366331 8.6976786180743 -5.00659419141753 1.69624018310428e-06 0.000149133853153788 4.78289744896685
"Mpp6" 0.226441684147545 7.33511387190975 4.99306697090332 1.79966242405264e-06 0.000157261964628649 4.72676970717548
"Hook1" -0.473827192330169 8.19056712996037 -4.97854452394052 1.91751015233154e-06 0.000166544472685232 4.66662773305576
"Dgke" -0.531643669659275 8.42659133201628 -4.96394412574454 2.04353340395646e-06 0.000176420947060843 4.60628357451081
"Fetub" 0.151279989751636 7.25012690187881 4.91378567876913 2.54075855625387e-06 0.000218033598022002 4.39990322878285
"Ybx3" -0.557947952625924 9.59782035030837 -4.91225274180611 2.55766995281574e-06 0.000218178381510729 4.39361857884013
"Ddit4" -0.546629743372482 8.21656165580432 -4.908227207707 2.60260147013945e-06 0.000220697524666086 4.37712136031957
"Cnga1" -0.641883727906526 9.74465762281596 -4.90162550155972 2.67795027457522e-06 0.000225751208146691 4.35008683699252
"Gnat1" -0.826243147742179 13.3208227402297 -4.89140479683434 2.79879683712513e-06 0.000234558815630645 4.30828184728702
"Igfbp7" 0.45760737626156 7.8191167145445 4.8842182937634 2.88691846332412e-06 0.000240537374987779 4.27892359780666
"Ldha" -0.583143830682294 11.0170137577376 -4.87300164254855 3.02986133748305e-06 0.000249639786012359 4.23316122565297
"Rtp4" 0.167382692324736 7.26690530951939 4.87291403924692 3.03100430996794e-06 0.000249639786012359 4.23280410371628
"Hspa8" 0.611603101015281 10.0359825428531 4.85157326885474 3.32226310909167e-06 0.000272064872093672 4.14593971864277
"Tmem98" 0.39239704796348 7.62176884103189 4.84026282242318 3.48744987611611e-06 0.000283969569173977 4.10000990591344
"Rncr4" -0.430583356816164 7.89517985476741 -4.83606860740466 3.55070694765334e-06 0.000287486899812543 4.0829969139431
"Ift57" 0.377297124073383 7.62394597779222 4.83429896367543 3.5777290609559e-06 0.000288047388609882 4.07582179761607
"Ndrg3" -0.484704060904976 9.54795004639932 -4.82854871906964 3.66691747507286e-06 0.000293578739303179 4.05251978432043
"Gpsm2" -0.497658229978743 8.6407558643412 -4.81885088749785 3.82223868468461e-06 0.000304313903278973 4.01326469305497
"Mdm1" -0.519529669253442 8.18565813285931 -4.81073534196374 3.95710149678657e-06 0.00031331061630082 3.98045687865612
"Isg15" 0.241791719299453 7.31948822285193 4.80921083060633 3.98294495714129e-06 0.00031362408890545 3.97429822891448
"Lgals1" 0.336202716603304 7.52344138991277 4.80764528883766 4.00965414902666e-06 0.000314001932293449 3.96797525056663
"Arl6ip1" 0.540958091684449 8.76777076284363 4.77580459003393 4.5920929963413e-06 0.000357659156144387 3.83968956286174
"Ap2a2" -0.512476255448079 9.13747981457338 -4.76536596242058 4.80028685941364e-06 0.000371853572877064 3.79776314749826
"Epb41l2" -0.506187948750731 9.78928085860641 -4.75923916231734 4.92670958381103e-06 0.000379595027126859 3.77318519966724
"Slc7a5" 0.286264228686698 7.45745020927987 4.74001495573397 5.3446675411759e-06 0.000409595885201026 3.69621152782048
"Fcgr3" 0.106741251636715 7.22729577650902 4.71962723319955 5.8253803985812e-06 0.000444061311128017 3.61482043099087
"Xiap" -0.53176576385033 8.70385040589142 -4.70425577235419 6.21521779261773e-06 0.000471271355481506 3.55361992795129
"Cnot6" -0.467309894398787 8.38793165350157 -4.69259146348999 6.52776148988213e-06 0.000492364999534215 3.50727411544575
"Cd44" 0.243866612374112 7.36021192985138 4.64753950773156 7.88391644045317e-06 0.000591541395330546 3.3290419178582
"Ttyh2" 0.349307749405077 7.59901974106685 4.61066007062056 9.19319227428195e-06 0.000686185617097576 3.18406120541019
"Kcnb1" -0.542402354298027 10.0621303787523 -4.59713947406404 9.72392899596265e-06 0.000722039515239071 3.13111773832841
"Ltbr" 0.174892819780127 7.3004840931293 4.58962771120308 1.00314582888993e-05 0.000741035199681526 3.10175204879839
"B230220B15Rik" -0.350236244150044 7.68794106176564 -4.57271578431597 1.07585846385141e-05 0.000790673212587413 3.03576574921982
"Kcng4" 0.223864198313223 7.36584171378266 4.56559960412614 1.10795241411736e-05 0.000810105410546732 3.00805296365863
"Flvcr2" 0.172464450051858 7.29031076740179 4.5529880441009 1.16711437954202e-05 0.000849031277828259 2.95901642200235
"Ssr4" 0.374161133137859 7.83334046355831 4.53772655243653 1.24279060026702e-05 0.000899516772344782 2.89980847755716
"5430419D17Rik" 0.452644862146467 7.8867244704864 4.53096096860926 1.27783339277063e-05 0.000920232680994766 2.8736073511233
"Tulp1" -0.538480684903048 10.4875320171808 -4.52412201886463 1.31422406937184e-05 0.000941707256908394 2.84715112107944
"Gnat2" -0.5092439913798 8.36670609009339 -4.52160998228155 1.32784023778411e-05 0.000946730271029056 2.83744073320449
"Rbp1" 0.591106741141574 8.44201483762018 4.49725163643861 1.46712463589479e-05 0.00104085956222813 2.74348731579698
"Osgep" -0.431981697248725 8.07511856482998 -4.49404469862125 1.48647986577029e-05 0.0010493962047465 2.73114544675075
"Ptp4a3" 0.518760469148438 9.79072270462554 4.48774561061065 1.52521662418866e-05 0.00107146467849253 2.70692228787279
"Snhg8" -0.466412731912012 8.34553903164997 -4.47321093145642 1.61834724182366e-05 0.00113134313768658 2.65112446915753
"Usp18" 0.133644116927615 7.25127204256757 4.46128975551756 1.69880001209504e-05 0.00117618230141129 2.60545924374344
"Lamtor5" 0.489584406067159 8.48236899722741 4.46127489977864 1.69890263339709e-05 0.00117618230141129 2.60540239342927
"Fabp5" 0.442955501669756 7.80120561078436 4.45656489045761 1.73174161292924e-05 0.00119315331994659 2.58738505271808
"Eml3" -0.447760096649311 8.32038040155138 -4.45305176865571 1.75663298722972e-05 0.00120451231291814 2.57395534713239
"Pgk1" -0.469664699527345 9.88080065515898 -4.42622057791556 1.95843993914982e-05 0.00133649536990267 2.47164536548224
"Hist3h2a" -0.475812930345158 8.48365836754457 -4.42480950676218 1.96964893159788e-05 0.00133777435254641 2.46627748310413
"Tnnt2" 0.104667040310942 7.22662210103569 4.42221423427127 1.9904262347865e-05 0.00134550935710968 2.45640807081891
"Epas1" 0.420486531424605 8.24313789941446 4.40583717631464 2.12648787932526e-05 0.00143073698585025 2.39422782715743
"Ddx17" -0.479467329599066 9.12663066297431 -4.39830858218255 2.19199883857959e-05 0.00145800914961094 2.36570085687307
"Ifit1" 0.0881607631769083 7.22126108794942 4.39816847657487 2.19323620375973e-05 0.00145800914961094 2.36517031966165
"Enox1" -0.337557511142548 7.60466955356615 -4.39768134468815 2.19754362093338e-05 0.00145800914961094 2.36332579761041
"Laptm5" 0.187938813692419 7.31149868454268 4.39307703404705 2.23866094789012e-05 0.00147413019932967 2.34589911243405
"Dmd" -0.352212541670184 7.73163734832319 -4.39214012899796 2.24711785118045e-05 0.00147413019932967 2.34235471901186
"Rnf150" -0.356757852352847 7.78783359678607 -4.39152350409036 2.25270053487682e-05 0.00147413019932967 2.34002228040544
"Scg5" -0.544351422091506 8.93359665410188 -4.38985555381543 2.26786846700548e-05 0.00147731013639343 2.3337143320104
"Lrat" 0.376307907542062 7.55053499677442 4.38520916534868 2.31064152738615e-05 0.00149836215968194 2.31615177102973
"Mapre3" -0.476445704659918 8.78591932913415 -4.3831494116547 2.32985024653159e-05 0.00150401278752452 2.30837068522589
"Hdc" -0.20477985148536 7.35946148819285 -4.38126898355475 2.34752070016405e-05 0.0015086241773117 2.30126941349181
"Cox8b" 0.384690346613948 7.5776163429718 4.37725479578176 2.385674580683e-05 0.00152629921498964 2.28611778946959
"Cdr2" -0.513211413228361 8.60301870405029 -4.37419962107726 2.41511233707055e-05 0.0015382655512248 2.27459292221814
