"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"Tob2" -0.38180340520363 8.64703829629566 -4.80483974001316 3.72278411362002e-06 0.000383821720376176 4.05913579081335
"Arl4d" -0.358276918667033 8.5088230017524 -4.79774041933433 3.83892402356356e-06 0.000392968715583495 4.03017732091058
"Rp1" -0.607293598622844 9.08375384477385 -4.79072307669978 3.95716611253533e-06 0.000402199628076197 4.00158383624118
"Tnfaip3" -0.338006773479528 8.37083977324616 -4.78307032175861 4.09013303864243e-06 0.00041278659561116 3.97043596400511
"Trafd1" -0.377690519620262 8.6554711408771 -4.75743605117969 4.56777681667824e-06 0.000457571752989152 3.86636517038202
"Guk1" -0.507936046503516 9.17782966957175 -4.75591527573555 4.59774840767831e-06 0.000457571752989152 3.86020391295357
"Fam161a" -0.342615776890979 8.41617855283404 -4.75084506894787 4.69905337266929e-06 0.000464428509542921 3.83967292392899
"Cp" 0.338832231640225 8.30539925611105 4.74869310142749 4.74270036803122e-06 0.00046553177379627 3.83096371902726
"Hbb-bs" 0.813437786564857 8.79340024767786 4.77274022369575 5.08798923723897e-06 0.000496027032373277 3.78363138402477
"Bicdl1" -0.451273758545335 8.79140497376578 -4.72050205995595 5.35198312315537e-06 0.000518238311742835 3.71713917191814
"Pfkl" -0.459333269687539 8.85440745669735 -4.67815107315105 6.41173251742022e-06 0.000616688179242612 3.54707946208704
"D430042O09Rik" -0.307578318045182 8.37932473816522 -4.6740806091974 6.52366272867286e-06 0.000621309130863445 3.53079413776071
"Aldoa" -0.634537468853183 11.4987239033726 -4.67325893506669 6.54648515528436e-06 0.000621309130863445 3.52750801185251
"Rpgrip1" -0.518911389218709 8.80084146953611 -4.6645296655998 6.793757825776e-06 0.000640535153955236 3.49262337553826
"Atp1a3" -0.571644938006253 9.42239742354917 -4.65271339223139 7.14288998402154e-06 0.000669050695170017 3.44547911302444
"Cirbp" -0.436781516838409 8.97464510361697 -4.6341392668968 7.72698014025686e-06 0.000719060729805332 3.37155182627533
"Otud4" -0.206795174845895 8.22284087657746 -4.61071237483432 8.52968258496556e-06 0.000788637942742848 3.27862349142514
"Nim1k" -0.302997746398379 8.3897914306396 -4.58978585215125 9.31430550068574e-06 0.000855662257245688 3.19591039977333
"Mt3" -0.608348147599561 9.28458260647381 -4.5743752530694 9.93617586973516e-06 0.000906976664899201 3.13517907022238
"H2-D1" 0.457512677195822 9.06683700063247 4.5645169202056 1.03547982789459e-05 0.000939206418579577 3.09640877465079
"Crym" 0.30474588340567 8.33669505839094 4.54699805785737 1.11410482555182e-05 0.000999004660361905 3.027666428859
"Ap2a2" -0.451306056672359 8.97780043826497 -4.54673041188784 1.11534956149539e-05 0.000999004660361905 3.02661775114939
"Slc38a3" -0.50966287727232 9.35598211605316 -4.53844980733101 1.15452934879775e-05 0.00102767454022488 2.99419600865548
"Sh2d1a" -0.199402994624158 8.17649161898895 -4.53062805694419 1.19275438758872e-05 0.00105514587213173 2.96361169403594
"Wdr17" -0.301276798066802 8.39702120784428 -4.52893399848008 1.20119254893452e-05 0.00105609143673501 2.95699288280283
"Pdia5" -0.238601780836531 8.31847238588978 -4.51207970394694 1.28833937562862e-05 0.00112580436537401 2.8912435491345
"Rp1l1" -0.4619863839784 8.81522787085036 -4.489576447049 1.41423722066057e-05 0.001226009211917 2.8037460299819
"Hdc" -0.131217967127433 8.11261437660145 -4.48857261291742 1.42012092092821e-05 0.001226009211917 2.79985061590935
"Ttc39c" -0.185807643487057 8.18976346282871 -4.48350647966895 1.45017624762708e-05 0.00124445962902656 2.78020136988506
"Gstp1" -0.322589577176904 8.37979780255841 -4.46915481363804 1.53868197319063e-05 0.00131255067605922 2.7246290483917
"Cacna1f" -0.368330795314423 8.53533327531454 -4.43102180512086 1.79984380933522e-05 0.00152624625038953 2.57762903795073
"Uhmk1" -0.352414639355879 8.55405685878266 -4.40817057460562 1.97625659517062e-05 0.00166598430972884 2.4899994775942
"Opn1mw" -0.410791302008804 8.51738859541875 -4.40516169691847 2.0006890526969e-05 0.00167337889544985 2.47848687635324
"Trem2" 0.228314423285574 8.1953198821581 4.40422166273605 2.008381620385e-05 0.00167337889544985 2.47489133984567
"Cd59a" -0.268996224428772 8.36366808076685 -4.38476476778205 2.17413997398156e-05 0.00180101733914045 2.40060263997211
"A930006I01Rik" -0.270066424881028 8.36822471262283 -4.33199434591595 2.6925736603992e-05 0.00221765937512534 2.20039193628856
"Dgke" -0.328778674686261 8.51072157182642 -4.32267197280693 2.79572718999371e-05 0.00228946093484571 2.16521714845584
"Ccdc12" -0.303149477515207 8.53300691623344 -4.31600016237756 2.87187031310418e-05 0.002338453037335 2.14007930521658
"Sdcbp" 0.355847767617206 8.67309689126634 4.27223684163369 3.42296994113094e-05 0.00277144532352246 1.97593542585381
"Slc25a33" -0.363732740539857 8.67973842784113 -4.26936866917795 3.46242788744556e-05 0.00278619411102923 1.96522307632974
"Ccdc126" -0.35715625610259 8.5475713385807 -4.2677427493565 3.48498932668743e-05 0.00278619411102923 1.95915290632252
"B230220B15Rik" -0.21679666606336 8.22490444184774 -4.26670154859886 3.49951112961595e-05 0.00278619411102923 1.9552666570837
"Gng5" 0.453090839048894 9.24958514552603 4.26518256143244 3.52080084184245e-05 0.00278765728532841 1.94959840823807
"Grn" 0.415081806616148 8.71427994828955 4.25933694905031 3.60389607335648e-05 0.00283777113336658 1.92779959033835
"Elovl4" -0.463808231623245 8.96112949152708 -4.24962086388825 3.74618650252292e-05 0.00293369392172983 1.89161894990132
"Clstn1" -0.558360310456724 10.1487915405238 -4.24425164268721 3.82711267823133e-05 0.00298077998868115 1.87165274138549
"Cct5" -0.330575087660198 8.71085448206706 -4.23746156610172 3.93185625606543e-05 0.00304580713544182 1.84643108306119
"Plin2" 0.307352000209318 8.42676658771889 4.2231269646562 4.16207842954278e-05 0.00320681429966546 1.79328896914234
"Serinc4" -0.226302898193428 8.22906029928432 -4.20245744596895 4.5169062692e-05 0.00346159271357782 1.71690976244289
"Crb1" -0.324726283913646 8.55758966314376 -4.19292290690983 4.69018292462994e-05 0.00357526656876977 1.68177618010114
"Gpsm2" -0.327913005034539 8.54646944204174 -4.18523258085082 4.83456373157075e-05 0.00366582713424023 1.653483926928
"Fsd1l" -0.225761835526218 8.25595480924513 -4.18193741777019 4.8977220994486e-05 0.00369417133722094 1.64137370275244
"Lpin2" -0.193349495641466 8.24842031185613 -4.17780085130958 4.97812644207434e-05 0.00373515864090928 1.62618180556579
"Ubb" -0.550358834514176 11.241550252574 -4.1665271167106 5.20372487276073e-05 0.00388409276830907 1.58483807752587
"Pcmtd2" -0.45900734112493 8.90272194528606 -4.15982156712785 5.34251615330098e-05 0.00396702585455732 1.56028878931819
"Gnat2" -0.331492499147309 8.55345318970273 -4.14791162667881 5.59780585712216e-05 0.00413516266692874 1.51676285278352
"Ncaph2" -0.236947153146043 8.3856260406961 -4.14180477151798 5.73319223103754e-05 0.00421345527502559 1.49448299142256
"Ctss" 0.302786244891383 8.41997570997791 4.13468827224319 5.89491444757264e-05 0.00431020504837569 1.46855231275278
"Stxbp1" -0.484858622676503 9.14049022950448 -4.10910427104266 6.51310610496562e-05 0.00471872552914484 1.37562221753328
"Akap8" -0.245866123885232 8.42028272023629 -4.10885251134198 6.51948681020639e-05 0.00471872552914484 1.37471000718681
"Arr3" -0.348605438834018 8.50370092112075 -4.10038257656985 6.73766818971318e-05 0.00485213682546631 1.34404639939495
"Agtpbp1" 0.32969751718691 8.52617949108299 4.08346726656708 7.19446097933037e-05 0.00515519101473918 1.28295841569279
"Cd63" 0.484852233213757 9.53802936332874 4.05118873913698 8.14948976089322e-05 0.00581046456534133 1.16694531466662
"Tsc22d4" 0.31734996908775 8.45527215718433 4.04839223795383 8.23769924562611e-05 0.00584428058856771 1.15692888049878
"Hist3h2a" -0.305200455651414 8.63189654708494 -4.04410600954784 8.3746700587803e-05 0.00590508748848208 1.14158729500539
"Xaf1" 0.146713069346747 8.1453073243324 4.04314062414446 8.40581848894247e-05 0.00590508748848208 1.13813370630247
"Tmem136" -0.285038890489717 8.43986749975476 -4.03549374030914 8.65648389069834e-05 0.00605151564085844 1.1108008632863
"Vopp1" -0.398298509327958 8.75908997404173 -4.03365050648998 8.71796354745842e-05 0.00606490949507896 1.10421863553367
"Rtp4" 0.152781409538736 8.13192272385284 4.03237289069805 8.76082169442563e-05 0.00606528191801032 1.0996576524079
"Exosc10" -0.166913222769825 8.19332156638434 -4.02202802988384 9.11532505042719e-05 0.00628037131238808 1.06276991353726
"Lipa" 0.231872703361209 8.29716751403309 4.01131061338879 9.49700741903383e-05 0.00651203891493655 1.02463371960409
"C2cd2l" -0.388701197168408 8.94329269505103 -4.00434629533155 9.75314898960888e-05 0.00665582753190881 0.999896029869005
"Gbp3" 0.151176825299618 8.16472591730882 4.00124132677304 9.86945817377841e-05 0.00670327986201035 0.988878099114
"Hnrnpu" -0.377331701808132 9.24497373088597 -3.99367769902736 0.000101583445459801 0.00686485691388509 0.962067390361688
"Abcg1" -0.21040299863645 8.31418794228519 -3.99252281361557 0.000102031576488558 0.00686485691388509 0.957977264350781
"Pcsk1n" -0.41039092484487 8.82450298110988 -3.99003417190334 0.000103003660418015 0.00689787596939521 0.949166754905589
"Cplx4" -0.491246127702373 9.10427973463143 -3.9793580900744 0.000107274896462628 0.00715049554049263 0.911420438040847
"Pla2g5" -0.358988347196105 8.85478584263871 -3.97340324135949 0.000109730074395442 0.00728028563037536 0.890401828807891
"Ppa1" -0.305102796953532 8.60794791852225 -3.96522504636358 0.00011318932275657 0.00747518978997424 0.861576847622366
"Hsp90aa1" -0.510103580323879 10.2915760471315 -3.96304752570689 0.000114127747712822 0.00750259060767183 0.853909990430156
"Isg15" 0.181750853912295 8.17179196312453 3.96008353834717 0.000115417024668479 0.00751945530905531 0.843479506454143
"Ifit3b" 0.151450576497977 8.14397159713065 3.95983414084655 0.000115526138228524 0.00751945530905531 0.842602145605435
"Mat2a" -0.348842786121519 8.7357925448896 -3.95884836640558 0.000115958385548896 0.00751945530905531 0.839134704317874
"Cdhr1" -0.610882915998345 9.65796857225637 -3.94712201508934 0.000121219799594833 0.00782522949546647 0.797940906296212
"Prkab1" -0.294960911926181 8.47969642722517 -3.94440099045991 0.000122472770108626 0.00787066039653239 0.788396244011789
"Ppef2" -0.250371008499148 8.38408959863192 -3.93714412614148 0.000125874972331381 0.00803370206874006 0.762967000167951
"Fam53b" -0.252129997975592 8.37891642590828 -3.93589676331607 0.00012646875588361 0.00803370206874006 0.758599845929947
