"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"Adipoq" 0.232045283444933 8.45762930889904 2.40535123655779 0.0173614303072407 0.184986362626815 -3.66959137380016
"Rpl39" -0.236566432869488 10.120635495618 -2.40246890410671 0.0173136675146585 0.184986362626815 -3.6710609458495
"Dmxl2" -0.151211146158667 8.62052849271087 -2.40243713631347 0.0173151228403677 0.184986362626815 -3.67113343240621
"Lgalsl" -0.21187767167512 9.00560550219171 -2.40243403492594 0.0173152649249349 0.184986362626815 -3.67114050898767
"Pou6f1" -0.0997363258898961 8.46867470221817 -2.402154709462 0.0173280659548466 0.184986362626815 -3.67177782395624
"Dek" -0.155716000855314 8.73467414272035 -2.40174441462473 0.0173468842734092 0.184986362626815 -3.67271383574097
"Plvap" -0.162107806208281 8.63808997060257 -2.40147497433586 0.017359252077456 0.184986362626815 -3.67332843255
"Ing4" -0.109035563947627 8.50772521075634 -2.39894628410743 0.0174757041373279 0.186065613664225 -3.67909326382752
"Ifi27l2a" 0.398991660554965 9.02231815891194 2.40018448383247 0.0175978678706014 0.187088311909191 -3.68129421647537
"Fcgr2b" -0.067400220390015 8.36659069636634 -2.39637913092642 0.0175946335163591 0.187088311909191 -3.68493996796331
"Snip1" -0.0779231730352592 8.38957995826824 -2.39527240734087 0.0176461253962525 0.187462285436393 -3.68745872913033
"Kctd12" -0.0854557070234582 8.41877804008528 -2.39470748482843 0.0176724605265505 0.187592920271318 -3.68874400062341
"Sem1" -0.185488807352727 9.15987245676014 -2.39444727910121 0.0176846022808283 0.187592920271318 -3.68933590672376
"Efhd2" -0.116852248355847 8.50195527711894 -2.39395579198248 0.0177075562344418 0.187697476624101 -3.69045375869339
"Sv2b" -0.227003986051656 9.19015823319272 -2.39275654516881 0.0177636752751569 0.188153163612914 -3.69318045749919
"Macf1" -0.165466900100642 8.79989119643754 -2.3917416429169 0.0178112905933492 0.188518172447036 -3.69548701730536
"Pde12" -0.0728495143137669 8.37288957282441 -2.39084280869653 0.0178535545771937 0.188826044757021 -3.69752902536338
"Chrnb4" 0.0723400668435936 8.36535087420446 2.38916301911151 0.0179327773658847 0.189524065214228 -3.70134331316667
"Commd4" -0.130588050460631 8.57493115252669 -2.38863879670631 0.0179575644167783 0.18964617218633 -3.70253314785928
"Ethe1" -0.073950568190125 8.38263103484663 -2.38592291475362 0.0180864659009995 0.190822710143104 -3.70869350759011
"Impg2" 0.24246323939281 9.01159535605768 2.38549768307141 0.0181067221121835 0.190822710143104 -3.70965745461596
"B2m" 0.277267653520416 9.78497215310229 2.38543199438805 0.0181098530248564 0.190822710143104 -3.709806348296
"Slc12a5" -0.184442724262715 8.92392762639374 -2.38503879690744 0.0181286039523301 0.190822710143104 -3.71069751163739
"Arhgap18" -0.0442078083196359 8.32921752818495 -2.38489328534954 0.0181355474994702 0.190822710143104 -3.71102727176828
"Isl2" -0.0261109438703823 8.30511806601869 -2.38442944137809 0.0181576969690754 0.190915594470887 -3.71207831507727
"Ell" -0.0539080486584021 8.34859907741332 -2.38385996641115 0.0181849231937537 0.19106168203056 -3.71336845021321
"Lnx1" -0.0439064325229493 8.32276409548847 -2.3833767554185 0.0182080534588156 0.191164552467609 -3.71446292954929
"Ccdc34" -0.0441743222884693 8.32572914268574 -2.38220431623606 0.0182642836017406 0.191535998873694 -3.71711765611543
"Elp4" -0.050462415022238 8.33952889690654 -2.38204446605149 0.0182719618754651 0.191535998873694 -3.71747950636861
"Kdsr" -0.13210914815563 8.56725067792223 -2.38138264950812 0.0183037820288407 0.191535998873694 -3.71897740766304
"Rbmxl1" -0.0987487907385673 8.4618726675881 -2.38090550311384 0.0183267535773511 0.191535998873694 -3.72005709981799
"Xirp2" -0.10552477659224 8.41535844491538 -2.38084056962073 0.0183298816765426 0.191535998873694 -3.72020401638049
"Myl6" -0.23988188586964 9.96284400035183 -2.38071952587783 0.0183357140832113 0.191535998873694 -3.720477876282
"Tmem51" -0.104667905318748 8.47204593043691 -2.38066885822535 0.0183381559543842 0.191535998873694 -3.72059250731757
"Dera" -0.0578250153605978 8.3579977796148 -2.38041583905138 0.0183503542288453 0.191535998873694 -3.72116490638647
"Phactr2" -0.0936606652629704 8.43723417429274 -2.37988359173822 0.0183760377188517 0.191664480748809 -3.72236881039183
"Cast" -0.08905345727147 8.41691605392088 -2.37923640848391 0.0184073101655405 0.191835806792752 -3.72383235122428
"Vps72" -0.101137150714326 8.46901254227242 -2.37898986035046 0.0184192359323722 0.191835806792752 -3.7243897973259
"Esrrg" -0.0792233590691664 8.39862541268654 -2.37831095433357 0.0184521105121258 0.191934173954059 -3.72592452626848
"Nkapd1" -0.0516827180787913 8.34307775552421 -2.37824170669287 0.0184554665905166 0.191934173954059 -3.72608104381013
"Ubl7" -0.106143465561004 8.4858235394512 -2.37741507328271 0.0184955708971901 0.19221176688008 -3.72794911899483
"Tspan7" -0.220189799651963 9.40646469191589 -2.37694856690911 0.0185182374923053 0.192307870653788 -3.72900308918334
"Cdk19" -0.13878530620138 8.61389939766772 -2.37530217377025 0.0185984284258286 0.19296259454393 -3.73272120934182
"Rmnd5a" -0.131481251318208 8.61434708242518 -2.37510170913691 0.0186082133598291 0.19296259454393 -3.73317376236189
"Tceal9" -0.135777688878217 8.64607041117748 -2.37439090145496 0.0186429454055865 0.193182972239667 -3.7347781368441
"Cav3" -0.0415670798462618 8.32158349195526 -2.37410017449086 0.0186571676090269 0.193190656795494 -3.73543421129258
"Aopep" -0.118242461008485 8.52389217171679 -2.37328700543516 0.0186969982365576 0.193463308106936 -3.73726886471939
"Mars" -0.109186151145903 8.50928199103483 -2.37244638328644 0.0187382524116282 0.193489742231683 -3.73916483805023
"Slc5a5" -0.0652675863748875 8.3650779727138 -2.37236471729859 0.0187422645086707 0.193489742231683 -3.73934899729016
"Cyren" -0.0748269442470823 8.39968979984721 -2.37229221594204 0.0187458269995288 0.193489742231683 -3.73951248503475
"Zfp281" -0.085112114013466 8.4243407054507 -2.37192768910778 0.0187637477662252 0.193489742231683 -3.74033440794059
"Timm13" -0.195162462719083 9.10639263880762 -2.37186034162478 0.0187670603378717 0.193489742231683 -3.74048624783655
"Gmpr2" -0.0740613918897751 8.38698429347329 -2.37145970509002 0.0187867768197027 0.193553773258921 -3.74138942911117
"Loxl3" -0.0551849991592346 8.34821111709114 -2.37098625073588 0.0188101004294367 0.193654848602197 -3.74245658404869
"Fasn" 0.261513111771941 8.78992645202082 2.3708620618324 0.0189512456981938 0.194781980525486 -3.74617839307172
"Cnih1" -0.136674938163831 8.66515530552912 -2.36798143655983 0.0189587217907224 0.194781980525486 -3.74922470844518
"Specc1l" -0.0882706943480221 8.42099139176722 -2.36794851047971 0.0189603560695732 0.194781980525486 -3.74929882747475
"Ndufc2" -0.21633338841002 9.35234084260054 -2.36586228050331 0.0190641592690241 0.195708070547553 -3.75399311479939
"Cxxc1" -0.101539058992181 8.47421262382335 -2.36432689102417 0.019140874396951 0.196354954175164 -3.75744546186029
"Atg4b" -0.107491347495698 8.52697025159545 -2.36323919285407 0.0191953853577934 0.196773295824418 -3.75988989650871
"8030462N17Rik" -0.0995833254165046 8.48079852846724 -2.36257081779792 0.0192289494029699 0.196952130419218 -3.76139144369628
"Itpa" -0.108532213859339 8.49986726731661 -2.36234468358935 0.0192403169762685 0.196952130419218 -3.76189937845395
"Fam114a2" -0.0990510084382139 8.49461094189937 -2.36192759524996 0.0192612991882283 0.197026180347251 -3.76283610812142
"Dynlrb1" -0.1865935084518 9.13408974245389 -2.36108953551387 0.0193035199335192 0.197253552200418 -3.76471781943087
"Stard4" -0.0508810179972826 8.32844140540327 -2.36094013201648 0.0193110553162505 0.197253552200418 -3.7650532121504
"Txnip" -0.191092288138908 8.77509187781398 -2.36039853715597 0.0193383931763743 0.197392102999017 -3.766268860044
"Oard1" -0.130168051443762 8.58058245067515 -2.35989682010552 0.0193637485649463 0.197407247542978 -3.76739476601534
"Snrpc" -0.127305849143252 8.59926520107076 -2.35982409023525 0.0193674265609816 0.197407247542978 -3.76755796088757
"Ptgr1" 0.0461849771924068 8.3270648490864 2.35876494386326 0.0194210580706312 0.197813207683166 -3.76993399128964
"Thyn1" -0.0839074467688819 8.41291665535741 -2.35720236287495 0.01950042070117 0.198480489395218 -3.77343757243366
"AW554918" -0.0345156555727978 8.31770706303363 -2.35661680923046 0.0195302341610265 0.198625273039508 -3.7747499256916
"Rabl6" -0.109247326604087 8.51500679460476 -2.3562645465778 0.0195481889491142 0.198625273039508 -3.77553927569926
"Armc7" -0.0445143876798556 8.33060427934329 -2.3561069764828 0.0195562249849101 0.198625273039508 -3.77589232287713
"Mir124a-1hg" -0.240800055783039 9.03364032095604 -2.35557928139186 0.0195831584992984 0.198637312889154 -3.77707450056873
"D930048N14Rik" -0.0339715090207692 8.31522023465642 -2.35508535426249 0.0196083980988708 0.198637312889154 -3.77818080397257
"Kcna5" 0.0668850518143232 8.36087104642071 2.35502458034768 0.0196115056152677 0.198637312889154 -3.77831691101833
"Cep85" -0.0724131815855135 8.37786428573809 -2.354998230183 0.0196128530973521 0.198637312889154 -3.77837592286334
"Tmem100" -0.0756929323208813 8.38115304969533 -2.3543788937049 0.0196445479214854 0.198817808095202 -3.77976276384958
"Rngtt" -0.0551964031252433 8.34442844272739 -2.35337985736483 0.0196957691376651 0.199195531059901 -3.78199912154584
"Sun2" -0.0972269485652919 8.43726920546683 -2.35302502115142 0.0197139900979604 0.199239204579598 -3.78279321339279
"Gm44532" -0.0301419597479703 8.31052053950357 -2.35229762658308 0.0197513884687603 0.199476496226782 -3.7844207064956
"Mcu" -0.0719907279299836 8.39159884741386 -2.35159490573672 0.0197875775791315 0.199553215694728 -3.78599254558852
"BB218582" -0.0756067771768449 8.40283264654082 -2.35142226008544 0.0197964775105375 0.199553215694728 -3.78637865026414
"Asprv1" -0.0720045776552853 8.36424334597917 -2.35133923590243 0.0198007586852211 0.199553215694728 -3.78656431604856
"Ap4s1" -0.114490460449251 8.54918792858167 -2.35096972440136 0.019819822581027 0.199604973583062 -3.7873905746914
"Ajm1" -0.0356030756440723 8.31722250674784 -2.35018654553437 0.0198602819030421 0.199810245388028 -3.78914142540615
"Mrpl38" -0.091857875371462 8.4450224565868 -2.34978791165598 0.0198809033948769 0.199810245388028 -3.79003238890767
"Ndufs6" -0.193446414241036 9.1568157897481 -2.34912695750116 0.0199151363622992 0.199810245388028 -3.79150933677652
"Nup214" -0.0848287158742589 8.43009573778633 -2.34903549464062 0.019919877606612 0.199810245388028 -3.79171368616961
"4933421O10Rik" -0.0765927795637584 8.39512964852888 -2.34899838316488 0.0199218016716473 0.199810245388028 -3.7917965997452
"Hmga1" -0.0440035287725579 8.32910078863128 -2.34882078144881 0.0199310117962242 0.199810245388028 -3.79219337625471
"2410006H16Rik" -0.141437652628508 8.67504289117583 -2.3486898760405 0.0199378027286917 0.199810245388028 -3.79248581143784
"Cdh20" -0.0370145314100922 8.31917719769442 -2.34820618270903 0.0199629127835677 0.19992208462705 -3.79356622197291
"Ndst3" -0.0350062196412702 8.31838279613413 -2.34702738874772 0.0200242243406435 0.200173859127585 -3.79619838229353
"D630033O11Rik" -0.0441639467244401 8.32920251068407 -2.34695219911475 0.0200281407290017 0.200173859127585 -3.79636623314153
"Prmt1" -0.134165790464195 8.61939795865555 -2.34691733313639 0.0200299570154879 0.200173859127585 -3.79644406508506
"Cdk5r2" -0.11913546702327 8.50694610073062 -2.34654206257548 0.020049515305176 0.200229689086047 -3.79728171953954
"Scarf2" -0.125090545029718 8.53697976698863 -2.34622951900282 0.0200658172271383 0.200252943371949 -3.79797926295895
"Emb" -0.102579435164215 8.44936073671678 -2.34496334888196 0.0201319786601163 0.200773407222079 -3.80080424437446
"Atp5d" -0.228377139727069 9.54056724534718 -2.34441590762871 0.0201606436086523 0.20082637772722 -3.80202521003202
"Frmd6" -0.0894634220797494 8.42461888633455 -2.34432672096571 0.0201653169736564 0.20082637772722 -3.80222409891161
"Ficd" -0.0759536103631659 8.38689418398527 -2.34396614785544 0.0201842206585912 0.200875046012688 -3.80302811515106
"Mettl25" -0.0488199892565867 8.33968376605262 -2.34321265075366 0.0202237744284315 0.201129015498856 -3.80470790980779
"Atp8a2" -0.117917677121257 8.53254222500154 -2.3420436783992 0.0202852729675792 0.201510551550644 -3.8073129331435
"Ogt" -0.15219985101785 8.76628865428462 -2.34194900794616 0.0202902606857567 0.201510551550644 -3.80752385028181
"Trim16" -0.0401589511359386 8.31988348256984 -2.34127522608688 0.0203257900973047 0.201723613493403 -3.80902474365711
"Adrb1" -0.0578295271673814 8.35596190146533 -2.34058355184308 0.0203623199178638 0.201830655616168 -3.8105650717905
"Ndufv3" -0.234071394256484 9.8384655200021 -2.34053771574928 0.0203647427270238 0.201830655616168 -3.81066713166176
"Socs3" 0.0764849650990378 8.36943070802097 2.33931222276969 0.0204296140625823 0.202237335662229 -3.81339515135331
"Rex1bd" -0.163245394195502 8.82263555901992 -2.33922948045616 0.0204340005609453 0.202237335662229 -3.81357929228706
"Cyp26b1" -0.0705193736789053 8.36043175811037 -2.3389599936571 0.0204482928688308 0.202239120154047 -3.81417898597753
"Pgap3" -0.0802663382301494 8.4168585362224 -2.3380453781326 0.0204968653398331 0.202569928622875 -3.81621381224678
"Fstl5" -0.033724967538167 8.31658838246784 -2.3377646768328 0.0205117928752801 0.202569928622875 -3.81683816347068
"Fbrs" -0.0983941879039968 8.45072118496047 -2.33753252120414 0.0205241460024014 0.202569928622875 -3.81735448357345
"Cnot11" -0.0725629909120987 8.39358675489169 -2.33722398923085 0.0205405732815026 0.202592536611985 -3.81804059212695
"Tomm20" -0.227028501566272 9.41666226520896 -2.33648804705184 0.0205798040085775 0.202783836209563 -3.81967682544558
"Kctd18" -0.0588256763146447 8.34973079007246 -2.33591880767905 0.0206101935175159 0.202783836209563 -3.82094209359078
"Plekhj1" -0.1124996680276 8.53904829306894 -2.33583362357521 0.0206147445630552 0.202783836209563 -3.8211314103585
"Galt" -0.0970422135050317 8.47398150734531 -2.33579948063828 0.0206165689315005 0.202783836209563 -3.82120728925066
"Gm2694" -0.0402782189483216 8.32514588273087 -2.33495009338337 0.0206620001810785 0.203040806978802 -3.82309462301964
"Slc4a3" -0.107927543134833 8.50035452766373 -2.33478145821938 0.0206710304502178 0.203040806978802 -3.82346925272728
"Maml1" -0.0605080897046628 8.36080674952466 -2.33438495519067 0.0206922765213668 0.203079885294168 -3.82434999983172
"Sar1a" -0.165873707918739 8.86582250757168 -2.33417843455617 0.020703350248746 0.203079885294168 -3.82480868583766
"Cda" -0.0308134600787707 8.31211435062446 -2.33283841061353 0.0207753295863235 0.203646544665939 -3.82778397697143
"Syt13" -0.0553652727757679 8.34872164242079 -2.3305923486077 0.0208964701812407 0.204511397781897 -3.83276736979523
"Lamc3" -0.0457489470171841 8.32481995563692 -2.33056057900049 0.0208981881077061 0.204511397781897 -3.8328378254638
"Cryzl2" 0.073605811627761 8.39325112421917 2.33040929081868 0.0209063706475807 0.204511397781897 -3.83317332589132
"Rcn3" -0.143929540664805 8.55601653820281 -2.32886908678799 0.0209898341727227 0.205187799133212 -3.83658775626728
"Armcx4" -0.0565283453253411 8.34205943483493 -2.32830514018502 0.0210204675446547 0.205347184991442 -3.83783742158698
"Spon2" -0.0607388745151594 8.3357566330491 -2.32737683387786 0.0210709783624085 0.20570040252839 -3.8398938627589
"Rps19" -0.200114642884078 9.69655424328129 -2.3263972784559 0.0211243933440606 0.206081471078102 -3.84206299873074
"Rarg" -0.08789529472398 8.42442928878773 -2.32478856105579 0.0212123745520635 0.206799006602464 -3.84562349499785
"Lnpk" -0.0607792021089161 8.35603971021031 -2.32343336875754 0.0212867400269301 0.207382917284796 -3.84862108061524
"Proser1" -0.0586114222095502 8.35595135060818 -2.32274771148843 0.0213244522760488 0.207609188565255 -3.85013707833859
"Trappc11" -0.0882640502806235 8.43185181928414 -2.32136020368731 0.0214009469866503 0.208077638822295 -3.85320359099229
"Gtf2e1" -0.074206242357942 8.37712896399755 -2.32134823865928 0.0214016076773472 0.208077638822295 -3.85323002725432
"Timp4" 0.0345158636963954 8.31348118919608 2.32089050168042 0.021426896672363 0.208182275397718 -3.85424128307473
"Prmt8" -0.0276184689302168 8.30935157281485 -2.31938629962898 0.0215101855300012 0.208849911131739 -3.85756312287359
"Iqank1" 0.0332807475823195 8.31277886826847 2.31892007640631 0.0215360583199783 0.208959547585382 -3.85859230694258
"Gas1" -0.157287886878832 8.60016237489003 -2.31755593805869 0.0216119173840965 0.209412409799723 -3.86160251464406
"Metrnl" -0.0484772843489384 8.33133637213388 -2.31755522885948 0.0216119568832454 0.209412409799723 -3.86160407918204
"Ipo11" -0.0638285450637476 8.37800740944986 -2.31698699687774 0.021643625176997 0.209577562440233 -3.86285748997707
"Zfp37" -0.0532709358452503 8.34660292131329 -2.31644104566283 0.0216740900969003 0.209723018188949 -3.86406148153958
"Rps21" -0.266347032949679 10.5080560086982 -2.31619351269252 0.0216879152156879 0.209723018188949 -3.86460728055038
"Smarcb1" -0.115707678181441 8.58087362079758 -2.31527664843757 0.0217391910305399 0.210077104962014 -3.86662844713633
"Trpc4ap" -0.119966880962549 8.57614416535644 -2.31418355458185 0.0218004615361234 0.210527233338399 -3.86903711716436
"Agrn" -0.102316608922193 8.49739378222317 -2.31241433336661 0.0218999517530338 0.211230955988822 -3.87293339107824
"Cpsf2" -0.0759098249025353 8.39642188597731 -2.31236357208932 0.021902812127513 0.211230955988822 -3.87304513894379
"Cers5" -0.110766734334341 8.52369900519416 -2.31047219733327 0.0220096241379412 0.21206600030368 -3.87720724144104
"Mgmt" -0.0327773974201136 8.31222245755629 -2.31026285837045 0.0220214742233085 0.21206600030368 -3.87766770964595
"Strbp" -0.131145247745675 8.6151355001889 -2.30993873099112 0.0220398331977706 0.21206600030368 -3.87838059246625
"Psma1" -0.147073500241431 8.71462088877407 -2.30978421671205 0.0220485898020015 0.21206600030368 -3.87872039666632
"Cpsf6" -0.116730883362019 8.56679843433074 -2.3088128791539 0.022103707190481 0.212311621201871 -3.88085605004663
"Wdr53" -0.0538046521962708 8.34300009887422 -2.30881200567673 0.0221037568092381 0.212311621201871 -3.88085797015689
"Slc39a9" -0.0757983631267896 8.40161634419496 -2.30811488729939 0.02214338849433 0.21252654601546 -3.88239018408269
"Plekhn1" -0.100874973478405 8.47309252652495 -2.30768827895278 0.0221676722166049 0.21252654601546 -3.88332762262599
"Scoc" -0.111569536457645 8.53736576600253 -2.30763648310817 0.0221706221682445 0.21252654601546 -3.88344142885793
"Cilp" -0.115666599579483 8.39907884496828 -2.30852158502914 0.0222210911315812 0.212725756183493 -3.88359265411293
"Smarca2" -0.132345669871487 8.66366234364851 -2.30711514352999 0.0222003334300765 0.212669103199482 -3.88458678645158
"Lrrc24" -0.0733685832927301 8.39874373718257 -2.30647693304418 0.0222367527262444 0.2127335803203 -3.88598857238779
"Fbxl5" -0.159137054716588 8.80050790671418 -2.30588570817872 0.0222705375408933 0.212914658771542 -3.8872868321487
"Slc9a3r2" -0.0967488877674618 8.46210714224896 -2.30481565327295 0.0223317989752448 0.213358007409489 -3.88963574995961
"Fkbp10" -0.0809407971449233 8.40718031064088 -2.30422655043731 0.022365588573541 0.213538474248779 -3.89092847408673
"Ppp2r3a" -0.0896434627088633 8.4419591239468 -2.30384916289729 0.0223872582128028 0.213603060883939 -3.89175644795572
"Rtn3" -0.229534283318646 9.56337151105762 -2.30277082202291 0.0224492781549091 0.213926407192267 -3.89412158368506
"Hacd3" -0.140411151599257 8.69401368255101 -2.30264280058088 0.0224566512024907 0.213926407192267 -3.89440230521419
"1700084E18Rik" -0.0417662124334636 8.32158529660837 -2.30248174113252 0.0224659299996066 0.213926407192267 -3.89475545062683
"Cat" 0.158226928170656 8.81393169785383 2.30110195127152 0.0225455589091405 0.214531874255947 -3.89777988100742
"Usp19" -0.143036416548673 8.71841132200959 -2.30086161939373 0.0225594539462502 0.214531874255947 -3.8983065020591
"Gucy2e" -0.220160834446089 9.0487901888685 -2.30051361423689 0.0225795875292886 0.214580947534638 -3.89906896770201
"Hspb7" -0.0839252492598495 8.36937030028893 -2.29886481055805 0.0226751920734044 0.215125637027035 -3.90267995697824
"Senp2" -0.106152019144151 8.51321839137932 -2.29885503330566 0.0226757600558712 0.215125637027035 -3.90270136254375
"Pycrl" -0.0827870882430626 8.41253481599039 -2.29874871914183 0.0226819368884132 0.215125637027035 -3.90293411307974
"Epb41l5" -0.0826600932824568 8.42358221185278 -2.29816308696347 0.0227159884440812 0.215306104756698 -3.90421603918395
"Timm22" -0.105064018220718 8.49088319748594 -2.29760492627553 0.0227484843558197 0.215471599010742 -3.90543754522336
"Polr2c" -0.129447031731751 8.61411999066413 -2.2960822409996 0.0228373417551937 0.215982136248205 -3.90876844414993
"Polr2j" -0.141463921659551 8.71125615322022 -2.2959992304534 0.0228421946242522 0.215982136248205 -3.90894997134951
"Prpf18" -0.0837780184042838 8.41980817617274 -2.29578626574167 0.0228546488597156 0.215982136248205 -3.90941565366081
"Idh3b" -0.186256995613443 8.86563112640045 -2.29564918733792 0.0228626683894025 0.215982136248205 -3.90971537659656
"Rpl23a" -0.205030035928133 9.56770906852131 -2.29383323479976 0.0229691403646301 0.216561433344358 -3.91368438073288
"Pi4k2a" -0.0998968686492483 8.49247846775027 -2.2938156747071 0.02297017205544 0.216561433344358 -3.91372274620516
"Arpp19" -0.170539142427668 8.89938593068474 -2.29353254480721 0.0229868121114357 0.216561433344358 -3.91434129318541
"Jmy" -0.0854008925842181 8.42203045331881 -2.29343880825729 0.0229923235038926 0.216561433344358 -3.91454606130434
"Asxl1" -0.0671102192539134 8.38431654301993 -2.29331599014094 0.0229995465459572 0.216561433344358 -3.91481434637832
"Kif3b" -0.0860747089407648 8.42579270830701 -2.29223787241745 0.0230630369465692 0.216931747224848 -3.91716881675901
"Ammecr1" -0.0786633549238465 8.4011853982355 -2.29195693143122 0.0230796067638651 0.216931747224848 -3.91778218457726
"Ccdc115" -0.117135773475808 8.5299449202393 -2.29187761302795 0.0230842868270109 0.216931747224848 -3.91795534463491
"Psma2" -0.172725714080912 8.85663935712712 -2.29147711414788 0.0231079303564639 0.217011631676595 -3.91882958785798
"Cidec" 0.140613005591758 8.38562851724244 2.29239455820804 0.0232557394640835 0.218113875824464 -3.92079757488002
"Zfp383" -0.0631360569044092 8.36829999589776 -2.2902871412769 0.0231783057963493 0.217529993691867 -3.92142631402188
"Ebna1bp2" -0.105725387751484 8.50070707075952 -2.28721284794368 0.0233609900598807 0.218957716512851 -3.92812907503914
"B3gnt9" -0.0502870151103868 8.33543211998657 -2.28634745300763 0.0234126413838334 0.219287002394457 -3.93001433285645
"Mpi" -0.0799165193587316 8.39873672428355 -2.28582958348179 0.0234435983472071 0.219287002394457 -3.93114218734556
"Ccl19" -0.0548477840804907 8.33734101486673 -2.28572493903709 0.0234498580834161 0.219287002394457 -3.93137006052884
"Trib3" -0.0414804824429032 8.32535444852001 -2.28560008763273 0.023457328495618 0.219287002394457 -3.93164192342914
"Snhg5" -0.0676868709741269 8.37407290018388 -2.28495284783429 0.0234960891156979 0.219506162397045 -3.93305105861332
"1300002E11Rik" -0.0540743418637078 8.34790831831852 -2.28423626389927 0.0235390678541025 0.219638426300203 -3.93461072774485
"Hist1h1c" -0.160447267103149 8.80520033340996 -2.28374368179595 0.0235686514640676 0.219638426300203 -3.93568258217536
"Mterf4" -0.058114369249191 8.35526889973196 -2.28373373059811 0.0235692494505509 0.219638426300203 -3.93570423365341
"Ufl1" -0.0765256880778314 8.38981945108084 -2.2836954295378 0.0235715511583081 0.219638426300203 -3.93578756696965
"Calr" -0.218213973419936 9.39975524664304 -2.28326696834587 0.0235973130065937 0.219729708072988 -3.93671969928853
"Hddc2" -0.070560067162779 8.38587041916011 -2.28302267619621 0.0236120124507991 0.219729708072988 -3.9372510916893
"Crtc3" -0.0857293974431356 8.43701521284968 -2.28218729980618 0.0236623389300894 0.220055145494556 -3.93906782557975
"Cops4" -0.11355692804097 8.55436501453634 -2.28128333500023 0.0237169031602833 0.220340214953412 -3.94103301670928
"Atpif1" -0.184754390755422 9.09499190950834 -2.28102493763482 0.023732520503564 0.220340214953412 -3.94159462972919
"Ube2b" -0.148451664701096 8.8255250457402 -2.28091583262078 0.023739117429912 0.220340214953412 -3.94183174572312
"Ccnd3" -0.139985437974831 8.68356732850986 -2.2804033050175 0.0237701283760011 0.220433314407342 -3.94294546993959
"Sorl1" 0.118416355080761 8.59422112626551 2.28024174643833 0.0237799109673959 0.220433314407342 -3.94329648841753
"Ighm" -0.0513504348967689 8.33726321572743 -2.27974542361793 0.0238099860213506 0.220569430945039 -3.94437470297675
"Tek" 0.0758455822861954 8.40311669993091 2.27940226947306 0.0238307991546213 0.220614971138442 -3.94512004376768
"Smap2" -0.0769957547137802 8.41370010855012 -2.27915691127681 0.0238456904817142 0.220614971138442 -3.94565290412085
"Znhit3" -0.0790170026351033 8.41527902995995 -2.27877526020146 0.0238688698998884 0.220624253765434 -3.94648165320789
"Cd44" 0.0842664236172223 8.40737211359054 2.27863351738177 0.023877483608275 0.220624253765434 -3.9467894121402
"B4galt3" -0.0942144779131016 8.46063935036421 -2.27776976099704 0.0239300328570655 0.220946328334116 -3.9486644524539
"Ormdl3" -0.162986261603063 8.83421299920081 -2.27755399384895 0.0239431754869082 0.220946328334116 -3.94913273474195
"Coq7" -0.114480702698327 8.53811654936735 -2.27554922447433 0.0240655904613069 0.221894833948605 -3.95348171431115
"Cbx5" -0.107609370015949 8.51331140403173 -2.27536398976719 0.0240769288109749 0.221894833948605 -3.95388336497529
"Mzt1" -0.0923669714866843 8.48857795407686 -2.27457455978818 0.0241253027768498 0.222067099194391 -3.9555947672701
"Endod1" -0.113841905644578 8.51202615148931 -2.27438399237139 0.0241369929169214 0.222067099194391 -3.95600781383129
"Prelp" -0.181940678393075 8.68205196385491 -2.27420012228103 0.0241482769114737 0.222067099194391 -3.95640631332536
"Hdac5" -0.150391998483138 8.74200031327964 -2.27404821358658 0.0241576029337838 0.222067099194391 -3.9567355203637
"Stk25" -0.140265857277086 8.67714170894903 -2.27359904490158 0.0241851968501771 0.222178241064031 -3.95770880949995
"Zdhhc5" -0.12945273016289 8.62373382003566 -2.27253334688312 0.024250776473431 0.222637974145253 -3.96001731144299
"Zfp560" -0.0802666196389151 8.41604552455098 -2.27180125034627 0.0242959173596232 0.222909597746966 -3.96160257908358
"Rfx2" 0.0743462318255307 8.39684050082803 2.27139075131105 0.0243212607496727 0.222913508138268 -3.96249125515212
"Eno2" -0.167317693428213 8.86127088473046 -2.27129051180529 0.0243274528454575 0.222913508138268 -3.96270823742613
"Socs1" -0.0340515211227915 8.31284074396187 -2.27022350105072 0.0243934507557685 0.223375426697072 -3.96501737056686
"Ahnak2" -0.0680403367899827 8.37454765457865 -2.2697021569717 0.0244257543659081 0.223528407291079 -3.96614524687674
"Agr2" -0.0342202335376502 8.31794411863514 -2.2679149369306 0.0245367783216114 0.22440112962796 -3.97000986775956
"Jkamp" -0.118437732956903 8.54051546463232 -2.26704012274808 0.0245912832446417 0.22473757383552 -3.97190048890798
"Myo9a" -0.0637694918667215 8.374496888573 -2.26682135328449 0.0246049301059194 0.22473757383552 -3.97237317920447
"Helz2" 0.058583588884987 8.35424168841926 2.26638847701204 0.0246319524717116 0.224841089727451 -3.97330835860769
"Polb" -0.127342260594367 8.65138589139277 -2.26540667970968 0.0246933374238189 0.225143629453607 -3.97542879491242
"Zc3h10" -0.0638506824262033 8.36797144723946 -2.26497953657519 0.0247200854012165 0.225143629453607 -3.97635104678631
"Cacng7" -0.0640922485005282 8.36579966901047 -2.26497445563643 0.0247204037251254 0.225143629453607 -3.97636201613952
